BinBase name,L1_SAT_748,L2_SAT_748,L3_SAT_748,normL1_SAT_748,normL2_SAT_748,normL3_SAT_748
87950,1967,2531,2184,7.045886069748799e-6,1.0334701580857366e-5,7.864366072643683e-6
87877,34925,19730,50383,1.251029847412185e-4,8.056249000012478e-5,1.814241556034829e-4
85106,14593,5348,4682,5.227280905736869e-5,2.1837212190606555e-5,1.6859414813240715e-5
84390,20708,16275,28987,7.417702528335441e-5,6.645486694130921e-5,1.0437929457313297e-4
84223,121299,72060,108610,4.3449869566571407e-4,2.9423887630050644e-4,3.910937725045011e-4
84216,2120,14643,1694,7.593939231249341e-6,5.979100562959084e-5,6.0999249666018304e-6
84185,2684,1789,2492,9.614213630506241e-6,7.304931303103053e-6,8.973443339298561e-6
84181,6079,4872,7356,2.1775262540926764e-5,1.9893585974688694e-5,2.648822199192625e-5
84086,47270,2672,480,1.6932335257601713e-4,1.0910439598597741e-5,1.7284321038777323e-6
68541,815,619,490,2.9193681478623644e-6,2.527530730363773e-6,1.7644411060418517e-6
68263,8247,3686,7586,2.9541140018921375e-5,1.5050853428305117e-5,2.7316429041700995e-5
68235,717,1842,695,2.5683275607574423e-6,7.52134346579979e-6,2.5026256504063e-6
68142,2616,1266,1045,9.370634447617112e-6,5.169392414605068e-6,3.7629407261504798e-6
68094,747,7688,626,2.6757889649732346e-6,3.139201333608512e-5,2.254163535473876e-6
67178,28247,46610,32008,1.0118207616278308e-4,1.9032020572254518e-4,1.1525761412691345e-4
67163,54414,31479,37514,1.9491349496660455e-4,1.2853657489680324e-4,1.350841707184776e-4
67160,38118,24917,22301,1.3654046019658602e-4,1.017422992059356e-4,8.030367572620273e-5
66827,4593,3264,4305,1.645234098543784e-5,1.332772262343676e-5,1.550187543165341e-5
66763,45648,50488,41568,1.6351327265474997e-4,2.0615504283458185e-4,1.496822201958116e-4
66608,3241,4876,2993,1.160941370211279e-5,1.990991896809977e-5,1.0777494347720943e-5
66546,758,1799,511,2.7151914798523586e-6,7.3457637866307394e-6,1.8400600105865025e-6
66437,307717,171046,336878,0.0011022566973690347,6.984232977476606e-4,0.0012130640631044223
66396,3230,4104,3888,1.1570011187233666e-5,1.67576512397624e-5,1.4000300041409632e-5
66391,44954,59065,49805,1.6102733217055796e-4,2.411770639562783e-4,1.793428352783968e-4
66367,9489,6877,8174,3.3990042153455183e-005,2.808049892198977e-5,2.943375836895122e-5
66350,3850,32698,3154,1.3790880207693379e-5,1.3351405463882818e-4,1.1357239282563266e-5
66291,10760,164190,8960,3.85428236453976e-5,6.70428547041079e-4,3.226406593905101e-5
66287,26772,98040,17941,9.589855712217327e-5,4.0032166850543507e-4,6.460375078264666e-5
66261,34108,49347,23446,1.2217645249974174e-4,2.0149605646407288e-4,8.44267064739944e-5
66256,210347,73090,124480,7.534727997526439e-4,2.984446221038581e-4,4.482400589389586e-4
65419,4534,1464,8810,1.624100022381345e-5,5.977875588453253e-6,3.1723930906589214e-5
65232,2507,1082,2244,8.980191345633064e-6,4.418074717695642e-6,8.080420085628398e-6
65051,111406,73371,2355,3.9906150660215284e-4,2.9959201489098607e-4,8.480120009650124e-6
65017,20887,11138,16821,7.481821166184197e-5,4.547922015313684e-5,6.057074254026528e-5
64799,253,794,196,9.062578422198505e-7,3.2420991920982807e-6,7.057764424167407e-7
64787,358,627,463,1.2823727569751245e-6,2.560196717185922e-6,1.6672168001987294e-6
64753,881,4579,1521,3.155783237137108e-6,1.869719420732749e-5,5.476969229162565e-6
64652,1139,667,173,4.079951313392924e-6,2.7235266512966666e-6,6.229557374392661e-7
64643,2935,3715,2405,1.0513307379111705e-5,1.5169267630535407e-5,8.660165020470721e-6
64616,6809,3832,5796,2.4390156710177717e-5,1.5647007687809334e-5,2.0870817654323617e-5
64612,33844,4155,15858,1.2123079214264278e-4,1.6965896905753596e-5,5.710307563186058e-5
64604,2760,4471,3398,9.886449187852915e-6,1.825620338522848e-5,1.223585893536778e-5
64586,4838,816,16006,1.7329942453200147e-5,3.33193065585919e-6,5.763600886388955e-5
64585,19095,1870,9945,6.839918378335196e-5,7.635674419677311e-6,3.581095265221677e-5
64557,9130,12809,71951,3.270408734967287e-5,5.23023281506132e-5,2.5908837147105567e-4
62840,124118,71381,142161,4.4459648561519135e-4,2.9146635066897654e-4,5.119075756653381e-4
62820,21503,7735,14008,7.702475249507291e-5,3.158392600866524e-5,5.044141023149849e-5
62816,663005,643834,884143,0.0023749149434030515,0.0026289341199564288,0.003183710720039104
62766,2107,1949,2593,7.54737262275583e-6,7.958251039546031e-6,9.337134261156167e-6
62409,49825,41348,60615,1.7847548216839548e-4,1.6883415289027672e-4,2.182685666178099e-4
62393,20791,69386,11002,7.447433516835144e-5,2.8332027020520315e-4,3.961710418096419e-5
62375,17093,8650,18050,6.12279260753514e-5,3.532009825144852e-5,6.499624890623556e-5
62348,6088,15292,4547,2.1807500962191502e-5,6.244103381053767e-5,1.63732932840251e-5
62311,8363,11684,5412,2.9956657448555774e-5,4.77086737537485e-5,1.9488071971221433e-5
62290,41754,18212,45388,1.4956478238754007e-4,7.436411900062203e-5,1.6343765902250524e-4
62267,27830,6320,49582,9.968836264418356e-5,2.580612958949765e-5,1.7853983453013694e-4
62252,45010,2300,73257,1.6122792679176077e-4,9.391471211367816e-6,2.6379114715368966e-4
53745,13579,19799,29509,4.8640613594874903e-5,8.084423413646582e-5,1.062589644861e-4
52871,6578,4155,3808,2.3562703897716114e-5,1.6965896905753596e-5,1.3712228024096677e-5
50367,3732,1025,924,1.3368198684444595e-5,4.185329561587831e-6,3.327231799964635e-6
48608,105001,75169,175783,3.7611849680208113e-4,3.0693369542926404e-4,6.329770427415405e-4
47358,3859,3345,4388,1.3823118628958115e-5,1.365846574001102e-5,1.5800750149615603e-5
47286,12045,10309,14502,4.3145753792640714e-5,4.209420726869166e-5,5.222025493840599e-5
47259,5603,13195,9332,2.0070208260702858e-5,5.387846201478188e-5,3.360360081955625e-5
46365,2723,9636,4326,9.75391345598677e-6,3.934618112727838e-5,1.5577494336198064e-5
46362,1368,2117,1383,4.90024003224014e-6,8.64423676281116e-6,4.980044999297716e-6
46349,24873,3666,8966,8.90962502353136e-5,1.4969188461249744e-5,3.2285671340349475e-5
46207,1331,24135,3638,4.7677043003739964e-006,9.854919899407054e-5,1.3100074987306647e-5
46179,25887,13784,18217,9.27284456978074e-5,5.6283495294562596e-5,6.559759924237636e-5
46149,4707,2458,8082,1.6860694321457853e-5,1.0036624451105257e-5,2.9102475549041318e-5
46131,798060,612078,1353900,0.0028586882749485135,0.0024992664852659086,0.0048752588030001286
42424,29630,12420,31058,1.0613604689713112e-4,5.071394454138621e-5,1.1183675892132211e-4
42245,113764,8789,139698,4.0750797297351414e-4,3.588766977248336e-5,5.030385584323155e-4
42007,103257,124424,132099,3.698714071703364e-4,5.080540930448822e-4,4.756753176878012e-4
34087,1377,2238,1141,4.9324784535048785e-6,9.138309813496162e-6,4.108627146926026e-6
33999,1541,1172,1719,5.5199341298845445e-6,4.785567069444817e-6,6.189947472012129e-6
33395,15194,28193,32435,5.442561918849174e-5,1.1511902080960558e-4,1.1679519851932135e-4
31695,17093,8650,17681,6.12279260753514e-5,3.532009825144852e-5,6.366751672637955e-5
31664,7828,4684,5246,2.804026240670747e-5,1.9125935284368197e-5,1.889032253529705e-5
31599,1012,3333,1512,3.625031368879402e-6,1.3609466759777796e-5,5.444561127214857e-6
27127,13236,49444,5611,4.7411971540007675e-5,2.0189213155429142e-4,2.020465111428741e-5
26911,435,266,296,1.5581903611289922e-6,1.0861440618364517e-6,1.0658664640579349e-6
26755,24150,15244,63402,8.650643039371301e-5,6.224503788960478e-5,2.2830427552094997e-4
26751,24163,20495,26676,8.655299700220652e-5,8.368617498999278e-5,9.605761417300498e-5
26736,7024,2683,6111,2.516029677372423e-5,1.0955355330478196e-5,2.200510122249338e-5
26723,1993,2011,1785,7.139019286735819e-6,8.211412437417685e-6,6.427606886295317e-6
23170,63201,15266,38014,2.2638894026141018e-4,6.233486935336568e-5,1.3688462082668359e-4
22969,71756,39183,41627,2.57033350696947e-4,1.5999392020653267e-4,1.4989467330857992e-4
22885,81227,49754,66897,2.9095891600787276e-4,2.031579385436497e-4,2.408894217773097e-4
21827,3850,2553,2933,1.3790880207693379e-5,1.0424533044618276e-5,1.0561440334736228e-5
21709,852935,694891,998126,0.0030552530934932344,0.002837412531103736,0.0035941521294063864
21683,36796,22318,37724,1.3180499431747676e-4,9.112993673708996e-5,1.358403597639241e-4
20297,3918,5559,2248,1.4034459390582508e-5,2.2698777593040734e-5,8.094823686494046e-6
18588,4233,4631,4918,1.516280413484833e-5,1.8909523121671457e-5,1.7709227264313935e-5
18489,149,557,88,5.337249742717697e-7,2.274369332492119e-6,3.1687921904425095e-7
18488,2725,5224,18021,9.761077549601157e-6,2.133088939486325e-5,6.489182279995962e-5
18361,9288878,2444927,8267824,0.03327319578230609,0.009983244145389513,0.029771609230855853
18345,10645,27246,14794,3.813088826257039e-5,1.112521846195337e-4,5.3271717801598276e-5
18257,46079,23969,37161,1.6505713482865017e-4,9.787137976751095e-5,1.338130529420842e-4
18177,9858,4098,7970,3.5311817425309435e-5,1.6733151749645785e-5,2.8699174724803183e-5
18168,4115,4919,3118,1.4740122611599547e-5,2.008549864726882e-5,1.1227606874772436e-5
18037,3934,2809,4165,1.4091772139497598e-5,1.146984462292704e-5,1.499774940135574e-5
18023,1010,1195,761,3.617867275265016e-6,4.879481781558496e-6,2.740285064689488e-6
17863,280,907,1260,1.002973106014064e-6,3.7035062559611343e-6,4.537134272679048e-6
17830,105611,67385,137545,3.783035453544689e-4,2.7514969025131317e-4,4.952858202663806e-4
17829,107999,16106,26497,3.86857473130046e-4,6.576479796969132e-5,9.541305303426723e-5
17651,6578,4155,4299,2.3562703897716114e-5,1.6965896905753596e-5,1.548027003035494e-5
17644,2520,23632,6776,9.026757954126574e-6,9.649532507262792e-5,2.4399699866407322e-5
17537,8177,18368,43129,2.929039674241786e-5,7.500110574365393e-5,1.5530322543363067e-4
17456,22198,5229,6274,7.95142750260721e-5,2.135130563662709e-5,2.2592047957768527e-5
17382,6283,4595,5396,2.2506000089594155e-5,1.8762526180971787e-5,1.943045756775884e-5
17297,8241,7892,9621,2.9519647738078215e-5,3.2224996000049914e-5,3.4644260982099297e-5
17267,1276,3195,1485,4.570691725978377e-6,1.3045978487095727e-5,5.347336821371735e-6
17250,1995219,391650,805665,0.00714696784860098,0.0015992042173618283,0.0029011192728555274
17233,18387,28452,41546,6.586309464385925e-5,1.1617658213297265e-4,1.4960300039105055e-4
17222,6412,11170,4484,2.2968084127722063e-5,4.5609884100425434e-5,1.614643657039115e-5
17188,3861,2358,4392,1.3830282722572502e-5,9.628299615828395e-6,1.5815153750481253e-5
17045,2867,3885,5072,1.0269728196222576e-5,1.586341985050607e-5,1.826376589764137e-5
16980,4395,564,2563,1.574309571761361e-5,2.302952070961499e-6,9.229107254663808e-6
16808,19637,5474,6059,7.034065315285062e-5,2.2351701483055403e-5,2.181785441123996e-5
14764,848,1155,1301,3.037575692499736e-6,4.716151847447751e-6,4.684771181551937e-6
14702,18276,12132,20815,6.546548744826083e-5,4.9537969015788844e-5,7.495273800461458e-5
14701,1667,1052,1009,5.9712720275908734e-006,4.295577267112583e-6,3.63330831835965e-6
14688,19272,33636,31755,6.903320606822513e-5,1.3734414159372515e-4,1.1434658637216123e-4
13139,6399,10562,19775,2.292151751922855e-5,4.3127269101942114e-5,7.120780177954617e-5
9489,27133,51866,19406,9.719167601956998e-5,2.11781759064697e-4,6.987906959969016e-5
9392,6545,12699,10155,2.3444496353078743e-5,5.1853170831808646e-5,3.656714169766328e-5
8811,7085,6915,9724,2.5378801628963008e-5,2.8235662359394976e-5,3.501515370438973e-5
8598,105777,67385,142905,3.78898165124463e-4,2.7514969025131317e-4,5.145866454263487e-4
7543,8453,5601,11593,3.027904166120315e-5,2.2870274023857014e-5,4.174523620886365e-5
5990,29632,27118,17587,1.0614321099074551e-4,1.1072952883037931e-4,6.332903210603683e-5
5900,1274,1192,1618,4.56352763236399e-6,4.867232036500189e-6,5.826256550154523e-6
5290,52912,32267,29865,1.8953326066220054e-4,1.317541745987849e-4,1.0754088496314266e-4
5269,2850,1440,2772,1.0208833400500293e-5,5.879877627986807e-6,9.981695399893905e-6
4755,5813,4847,5360,2.0822438090213406e-5,1.979150476586948e-5,1.930082515996801e-5
4732,23053,13378,19677,8.257692504622219e-5,5.462569646333854e-5,7.08549135583378e-5
4713,52866,12924,22584,1.8936848650906964e-4,5.2771901711181586e-5,8.132273048744731e-5
4709,3739,2734,5112,1.3393273012094947e-5,1.1163600996469394e-5,1.840780190629785e-5
4603,56953,74416,44171,2.0400831181006777e-4,3.0385900941962927e-4,1.5905536345913192e-4
4548,14552,6237,12548,5.2125945138273776e-5,2.5467219976217856e-5,4.5184095915537055e-5
4543,35255,11056,31893,1.2628506018759223e-4,4.514439378820981e-5,1.1484351060202609e-4
4541,22312,23197,26213,7.992262836209212e-5,9.471911203917358e-5,9.439039737280625e-5
3772,166941,110154,108526,5.979904760396209e-4,4.497861390508741e-4,3.9079129688632247e-4
3618,315,1504,1360,1.1283447442658218e-6,6.141205522563998e-6,4.897224294320242e-6
3253,17467,14491,21120,6.256761158124162e-5,5.9170351879970004e-5,7.605101257062023e-5
3232,5257374,3070522,6597371,0.01883215975091994,0.012537703898639795,0.023756474661649873
3204,5046,7320,6051,1.8075008189096308e-5,2.9889377942266267e-5,2.1789047209508662e-5
3182,20408,15554,12502,7.310241124119648e-5,6.351084487896305e-5,4.5018454505582105e-5
3178,6597,4482,4086,2.3630762787052783e-5,1.8301119117108934e-5,1.4713278284259197e-5
3175,10992,11481,21245,3.9373858504666395e-5,4.6879774338136474e-5,7.650112509767171e-5
3143,2360,2431,15044,8.45363046497568e-6,9.926376745580504e-6,5.417194285570126e-5
3090,20111,14021,24259,7.203854333946014e-5,5.725122515416876e-5,8.735423834993731e-5
2813,35753,15544,31882,1.280689194975744e-4,6.347001239543536e-5,1.1480390069964556e-4
2810,2312,2004,1898,8.281692218230413e-6,8.182829698948305e-6,6.8345086107498665e-6
2806,36864,252745,44641,1.3204857350036588e-4,0.0010320206049205037,1.6074778656084552e-4
2672,1510,868,897,5.408890678861559e-6,3.544259570203158e-6,3.2300074941215122e-6
2568,1462,4866,2486,5.23695243211629e-6,1.9869086484572083e-5,8.951837938000089e-6
2403,1604,2556,5446,5.745603078737709e-6,1.0436782789676581e-5,1.9610502578579438e-5
2242,33806,11866,39915,1.2109467436396944e-4,4.845182495395239e-5,1.437299321380827e-4
2197,140510,63866,137020,5.033133968787004e-4,2.607807392979204e-4,4.933953476527643e-4
2193,55001,37758,41481,1.9701615644242688e-4,1.5417529130383738e-4,1.4936894187698378e-4
2044,3918,5559,2248,1.4034459390582508e-5,2.2698777593040734e-5,8.094823686494046e-6
2042,6243,3657,6591,2.2362718217306432e-5,1.4932439226074826e-5,2.373353332637111e-5
2040,7478,3579,11786,2.6786546024189893e-5,1.4613945854558875e-5,4.2440209950631154e-5
2039,23439,8396,10535,8.395959511379872e-5,3.428295316984529e-5,3.7935483779899816e-5
2037,1095,18133,37960,3.9223412538764285e-6,7.404154238075331e-5,1.3669017221499733e-4
2017,17056,119056,7442,6.109539034348526e-5,4.8613521588722027e-4,2.6797899410537676e-5
2011,121924,28045,96611,4.3673747492020974e-4,1.1451470005339582e-4,3.478865708077742e-4
1973,1394,78839,1785,4.993373249227161e-6,3.219192168839249e-4,6.427606886295317e-6
1968,17329,10927,7942,6.207328912184898e-5,4.461765475070266e-5,2.8598349518743645e-5
1921,7600,6410,22177,2.722355573466745e-5,2.6173621941246827e-5,7.985716409936764e-5
1830,1095,9385,853,3.9223412538764285e-6,3.832128579073346e-5,3.071567884599387e-6
1809,25793,47595,15783,9.239173329793125e-5,1.9434220535002227e-4,5.6833008115629685e-5
1799,28391,45548,137921,1.0169789090301888e-4,1.859837959719049e-4,4.966397587477515e-4
1786,6593,22391,4772,2.3616434599824013e-5,9.142801386684207e-5,1.718349583271779e-5
1781,89822,78083,111388,3.217466083156973e-4,3.1883228112923183e-4,4.0109707330569344e-4
1771,15013,53519,11328,5.377726871638979e-5,2.1853136859182354e-4,4.079099765151448e-5
1767,175503,120615,159773,6.28659960802808e-4,4.925010000691865e-4,5.753266302767853e-4
1746,20561,37903,10766,7.365046440269703e-5,1.5476736231498885e-4,3.8767291729890973e-5
1740,20220,91164,20430,7.242898644144419e-5,3.722452528317981e-4,7.356639142129599e-5
1732,28066,17053,51855,1.0053372569068113e-4,6.96316341597632e-5,1.8672468072204127e-4
1721,4062,11218,2722,1.4550274130818312e-5,4.580588002135833e-5,9.801650389073308e-6
1713,13512,54809,14669,4.8400616458792966e-5,2.2379875896689504e-4,5.2821605274546786e-5
1710,17198,16869,20394,6.160404099010668e-5,6.888031646285377e-5,7.343675901350516e-5
1708,3955,14854,2814,1.4166995122448653e-5,6.065257103202502e-5,1.0132933208983206e-5
1681,175765,92833,227867,6.295984570662927e-4,3.790601943325689e-4,8.205263296131401e-4
1380,2079964,2490721,1922606,0.0074505284052765585,0.010170232420456199,0.006923112361474899
1148,14646,7257,16098,5.2462657538149926e-5,2.9632133296041844e-5,5.796729168379945e-5
816,54193,31511,69236,1.9412186262221488e-4,1.2866723884409184e-4,2.4931192738349725e-4
782,161980,97050,215720,5.802199418291359e-4,3.962792526361941e-4,7.767861946843842e-4
592,6767674,4573890,8473522,0.024242125043823656,0.01867632880824484,0.030512307203571357
573,38520,21074,33954,1.3798044301307764e-4,8.605037578624581e-5,1.2226496594805109e-4
479,48255,35991,34919,1.7285166868110234e-4,1.4696019146449523e-4,1.2573983465688862e-4
473,7596,6077,15772,2.7209227547438675e-5,2.4813900239774878e-5,5.6793398213249156e-5
136,1331,23252,3869,4.7677043003739964e-006,9.494369069857585e-5,1.3931882937297805e-5
99,798060,612078,1353900,0.0028586882749485135,0.0024992664852659086,0.0048752588030001286
61,12045,10309,14502,4.3145753792640714e-5,4.209420726869166e-5,5.222025493840599e-5
54,1041468,405865,1022842,0.003730587124193768,0.0016572475926964342,0.003683151979155224
