BinBase name,L1_SAT_440,L2_SAT_440,L3_SAT_440,normL1_SAT_440,normL2_SAT_440,normL3_SAT_440
85106,10807,13608,9698,4.6147358109438686e-5,5.3620887135511446e-5,3.7743774019890846e-5
84390,15195,26115,14697,6.488471421050439e-5,1.0290340002527053e-4,5.719944800684015e-5
84223,15125,27018,50017,6.458580470114372e-5,1.0646157617778133e-4,1.946618215253537e-4
84216,513,6001,8613,2.1905796900288746e-6,2.364630685627603e-5,3.352104821956278e-5
84185,1286,1065,1216,5.491394700540219e-6,4.196520046981165e-6,4.7325664269114525e-6
84181,5675,6453,4821,2.4233020937453922e-5,2.5427365129736578e-5,1.8762913440904696e-5
84086,2778,13259,2382,1.1862437385770396e-5,5.2245689486312925e-5,9.270537194821611e-6
68541,824,502,339,3.5185919387598295e-6,1.9780779939760986e-6,1.3193585680287685e-6
68263,4620,4421,5597,1.97280276178039e-5,1.7420483687984724e-5,2.1783038068604768e-5
68235,600,3167,2058,2.5620815088057014e-6,1.2479229097454788e-5,8.00955732449323e-6
68142,2394,5873,2437,1.0222705220134747e-5,2.3141936371756226e-5,9.484592419723034e-6
68094,5976,21065,10729,2.5518331827704784e-5,8.300440825320023e-5,4.175633650849751e-5
67178,33028,35187,55548,1.4103404678805784e-4,1.386506581156115e-4,2.1618799332407678e-4
67163,18422,17414,55479,7.866444259203105e-5,6.861802826115493e-5,2.15919451314655e-4
67160,20826,18664,38397,8.892984917064588e-5,7.354352127404362e-5,1.4943779037345317e-4
66827,2652,2388,6139,1.13244002689212e-5,9.409661851822555e-6,2.3892455012178788e-5
66763,47710,44039,75384,2.0372818130853334e-4,1.7353102943568405e-4,2.933879831630698e-4
66608,2251,3066,4744,9.612075793869389e-6,1.2081249262013382e-5,1.8463236126042705e-5
66546,1689,3073,1775,7.212259447288049e-6,1.2108832022885559e-5,6.908145894545912e-6
66437,95108,54434,216007,4.061240802324877e-4,2.144914293308664e-4,8.406804902778472e-4
66396,4026,10215,4431,1.7191566924086254e-5,4.0251128901326385e-5,1.724506730069461e-5
66391,244991,153756,148905,0.001046144851539696,6.058592829517709e-4,5.795253320717515e-4
66367,8769,12671,5752,3.744482125119532e-5,4.992873757305009e-5,2.2386284611508778e-5
66350,34392,69388,39726,1.4685851208474278e-4,2.734160873426564e-4,1.5461014298970754e-4
66291,96730,210976,146065,4.130502405779591e-4,8.313286511097636e-4,5.68472298640478e-4
66287,138044,216739,202334,5.894666330026237e-4,8.540371440963856e-4,7.874663613673535e-4
66261,86091,96441,90114,3.6762026529098605e-4,3.8001557732479863e-4,3.5071586430485087e-4
66256,36095,648274,121709,1.5413055343390297e-4,0.002554455245949923,4.7368086122776806e-4
65419,691,710,459,2.950663870974566e-6,2.7976800313207765e-6,1.7863881496318722e-6
65232,1035,596,754,4.419590602689834e-6,2.348475068545328e-6,2.9345025377395028e-6
65051,82660,35889,82265,3.5296942919646544e-4,1.414168149916498e-4,3.2016823775482783e-4
65017,9130,4873,8638,3.8986340292326756e-5,1.9201541961445273e-5,3.361834604906343e-5
64799,1811,2396,1157,7.733216020745209e-6,9.441185007105044e-6,4.502943549289927e-6
64787,761,1109,543,3.249573380335231e-6,4.369897401034847e-6,2.113308856754045e-6
64753,1616,2634,1585,6.9005395303833555e-6,1.037899887675905e-5,6.168682390340997e-6
64652,346,2150,724,1.4774670034112877e-6,8.471847982168549e-6,2.8177451423387266e-6
64643,2186,5993,2937,9.334516963748772e-6,2.361478370099354e-5,1.1430549009735967e-5
64616,15033,5680,5799,6.419295220312684e-5,2.2381440250566212e-005,2.2569204530969994e-5
64612,1505,4216,1747,6.4265544512543e-6,1.6612702833870977e-5,6.799172325505187e-6
64604,5332,5526,5184,2.2768364341586665e-5,2.1774619511378326e-5,2.0175677925254086e-5
64586,1957,2161,1631,8.356655854554596e-6,8.51519232068197e-6,6.347710396622187e-6
64585,865,1581,1373,3.6936675085282192e-6,6.229763562701617e-6,5.3435967961755135e-6
64557,9387,18862,9528,4.0083765205265196e-5,7.43237193672852e-5,3.7082148779286446e-5
62840,61970,82105,32071,2.646203185011488e-4,3.2352608305858077e-4,1.2481754759660954e-4
62820,7781,6182,8598,3.3225927033361935e-5,2.435951824454231e-5,3.3462669521862395e-5
62816,339253,1774984,2020343,0.0014486563968447675,0.006994137031991377,0.007862999549872997
62766,1385,1017,2149,5.9141381494931604e-006,4.007381115286239e-6,8.363721423875585e-6
62409,36413,35229,43188,1.5548845663357e-4,1.3881615468084457e-4,1.680839464189571e-4
62393,68272,95958,99848,2.915307146153047e-4,3.781123668246184e-4,3.8859974719922263e-4
62375,19765,16879,13407,8.439923503590781e-5,6.650991725163857e-5,5.2178880004606776e-5
62348,14367,40463,21644,6.134904172835252e-5,1.5944017902441208e-4,8.423656886847984e-5
62311,10731,18765,13086,4.5822827784989964e-5,7.394150110948503e-5,5.092957587381848e-5
62290,90311,11841,10872,3.8564023856958615e-4,4.665821021249199e-5,4.231288009324121e-5
62267,6201,3002,5427,2.647911239350692e-5,1.182906401975348e-5,2.112141282800037e-5
62252,834,498,574,3.561293297239925e-6,1.9623164163348547e-6,2.233958165334847e-6
53745,14551,25633,32922,6.213474672438626e-5,1.0100412991950066e-4,1.2812956571281155e-4
52871,3852,757,2282,1.64485632865326e-5,2.9828785686053914e-6,8.881345876819026e-6
50367,2600,3164,1944,1.1102353204824705e-5,1.2467407914223856e-5,7.565879221970283e-6
48608,77060,180748,186974,3.2905666844761225e-4,7.122184088748842e-4,7.276865749221562e-4
47358,2942,1859,2572,1.2562739664843956e-5,7.325193208768061e-6,1.0010000699026526e-5
47286,10859,106094,12718,4.636940517353518e-5,4.1805220456753026e-4,4.949735182356896e-5
47259,34495,37460,47288,1.4729833607708776e-4,1.476071746102483e-4,1.8404079045706312e-4
46365,32504,21885,32163,1.3879649560370085e-4,8.62355316696552e-5,1.2517560360917192e-4
46362,2338,3408,3165,9.983577612646216e-6,1.3428864150339728e-5,1.2317905214781865e-5
46349,8043,13692,4491,3.434470262554043e-5,5.395188026597757e-5,1.7478582091496163e-5
46207,61941,221034,446394,2.6449648456155654e-4,8.709611380886712e-4,0.0017373266920844663
46179,16776,11959,12417,7.163579898620741e-5,4.7123176752908685e-5,4.832588595638117e-5
46149,1399,1814,4544,5.973920051365294e-6,7.147875460304069e-6,1.7684853490037534e-5
46131,1242777,409781,812193,0.005306826618781705,0.0016146987618516327,0.003160984641424748
42424,7308,10766,16165,3.120615277725344e-5,4.242228622140772e-5,6.291277655511811e-5
42245,21131,82220,6761,9.023224060428878e-5,3.2397922841576656e-4,2.6313225010154877e-5
42007,240611,57570,120074,0.0010274416565254144,2.2684850620160156e-4,4.6731758317842577e-4
34087,3753,3947,2905,1.602581983757966e-5,1.5552736737497333e-5,1.130600778797514e-5
33999,1480,1165,1492,6.319801055054063e-6,4.59055948801226e-6,5.806734464598592e-6
33395,17988,26533,59640,7.681120363399493e-5,1.0455048488878052e-4,2.3211370205674262e-4
31695,18856,16411,13407,8.051768155006717e-5,6.466581266761305e-5,5.2178880004606776e-5
31664,3802,5696,11145,1.6235056494132126e-5,2.244448656113119e-5,4.337537239138827e-5
31599,4057,6711,4889,1.732394113537455e-5,2.6443986887596804e-5,1.9027563537146458e-5
27127,56054,22652,15178,2.3935819482432462e-4,8.92578141823637e-5,5.9071458246432584e-5
26911,277,91,302,1.182827629898632e-6,3.585758913382967e-7,1.1753577803678113e-6
26755,45472,14798,30816,1.9417161728068808e-4,5.830995648378148e-5,1.1993319655567707e-4
26751,43807,21610,33788,1.8706184109375227e-4,8.515192320681969e-5,1.3149996252671394e-4
26736,3069,2310,3104,1.3105046917541162e-5,9.102311087818302e-6,1.2080498510800287e-5
26723,1890,2181,2107,8.070556752737958e-6,8.594000208888189e-6,8.200261070314499e-6
23170,18316,30514,21156,7.821180819214204e-5,1.2023719503622841e-4,8.233731523662722e-5
22969,71164,112767,123463,3.038799474877482e-4,4.4434645646753524e-4,4.805072769455334e-4
22885,92056,21406,60420,3.9309162562436273e-4,8.434808274711626e-5,2.3514939433716278e-4
21827,3021,813,2860,1.2900080396836705e-5,3.203540655582805e-6,1.1130871694873976e-5
21709,1763102,1285714,1076911,0.007528685053897249,0.005066220258858537,0.004191244114614835
21683,28532,12610,16955,1.2183551601540711e-4,4.968837351402112e-5,6.598738796733856e-5
20297,3418,8078,2898,1.4595324328496478e-5,3.183050604649188e-5,1.1278764395714958e-5
18588,19774,23073,18610,8.44376662585399e-5,9.091672022910462e-5,7.242850428028136e-5
18489,2303,5733,383,9.834122857965882e-6,2.2590281154312694e-5,1.4906027479499065e-6
18488,24766,6386,13093,1.0575418441180332e-4,2.5163358704245746e-5,5.095681926607866e-5
18361,915461,935641,3081546,0.003909142833554626,0.0036867945664577502,0.011993109492255986
18345,8475,5287,2147,3.618940131188053e-5,2.083286524731401e-5,8.355937597515534e-6
18257,15004,18300,19873,6.406911826353457e-5,7.210921770869044e-5,7.734399062665403e-5
18177,9311,7786,5912,3.9759234880816474e-5,3.067991087868108e-5,2.3008990720312917e-5
18168,2125,2085,3551,9.074038677020191e-6,8.215722345498337e-6,1.3820183702271849e-5
18037,2187,2895,3381,9.33878709959678e-6,1.1407441817850208e-5,1.3158558461667452e-5
18023,725,726,870,3.0958484898068888e-6,2.860726341885752e-6,3.385964466622503e-6
17863,1217,208,1414,5.196755327027564e-6,8.196020373446782e-7,5.503165236556574e-6
17830,190682,173749,145444,8.142380437701479e-4,6.846395883971177e-4,5.66055420555682e-4
17829,811,3572,33647,3.463080172735706e-6,1.4075088833630723e-5,1.309512027683303e-4
17651,3850,1849,2277,1.6440023014836583e-5,7.285789264664952e-6,8.861886310918896e-6
17644,14113,49575,22826,6.02644272229581e-5,1.953450528911655e-4,8.88368102472704e-5
17537,11513,3161,18045,4.9162074018133393e-5,1.2455586730992923e-5,7.022957333356675e-5
17456,6804,52740,9338,2.905400430985665e-5,2.0781640119979966e-4,3.634268527508153e-5
17382,3274,1303,1622,1.398042476638311e-5,5.134333916635172e-6,6.3126831780019536e-6
17297,8315,10743,13398,3.550617957619901e-5,4.233165714997057e-5,5.214385278598655e-5
17267,9161,18561,20850,3.911871450361505e-5,7.31376606497816e-5,8.11463898035393e-5
17250,31031,17473,12110,1.3250658549958285e-4,6.885051153136328e-5,4.713106861011323e-5
17233,29897,14511,26362,1.2766425144794007e-4,5.717906328802224e-5,1.0259861525184187e-4
17222,18942,19426,25376,8.088491323299599e-5,7.654610181470057e-5,9.876118885633637e-5
17188,5714,5377,5182,2.4399556235526295e-5,2.1187500744241996e-5,2.0167894098894035e-5
17045,5805,9280,1388,2.478813859769516e-5,3.6566860127685644e-5,5.4019754938759016e-6
16980,1900,2810,1932,8.113258111218054e-6,1.1072508292973778e-5,7.519176263809973e-6
16808,11982,18658,15610,5.1164767730849854e-5,7.351987890758176e-5,6.075276474020376e-5
14764,919,1356,1012,3.924254844320732e-6,5.343174820381652e-6,3.938616138186176e-6
14702,16218,13303,10485,6.92530631830181e-5,5.241906684036661e-5,4.08067096925712e-5
14701,4526,4583,2295,1.9326634848091005e-5,1.80588275824551e-5,8.931940748159362e-6
14688,27712,25332,27118,1.1833400462003932e-4,9.981807120199706e-5,1.0554090161594142e-4
13139,18903,9166,16146,8.071837793492361e-5,3.61176551649102e-5,6.283883020469763e-5
9489,28206,71446,33852,1.2044345172895601e-4,2.8152541903907636e-4,1.317490449702356e-4
9392,18911,25386,31308,8.07525390217077e-5,1.0003085250015385e-4,1.218480178402498e-4
8811,39278,34390,8925,1.6772239583811723e-4,1.3551016377059367e-4,3.473532513173085e-5
8598,190682,173749,83145,8.142380437701479e-4,6.846395883971177e-4,3.235931213532506e-4
7543,5150,7068,8569,2.1991199617248936e-5,2.7850707692077817e-5,3.3349804039641645e-5
5990,12893,643981,26367,5.505486148838651e-5,0.0025375391327464576,1.02618074817742e-4
5900,1127,1048,1133,4.812443100706709e-6,4.1295333420058785e-6,4.4095376329693056e-6
5290,17578,91546,55406,7.506044793631103e-5,3.607273466863265e-4,2.156353416525131e-4
5269,5689,6158,5399,2.4292802839326056e-5,2.4264948778694847e-5,2.1012439258959648e-5
4755,18717,11156,6251,7.992413266719384e-5,4.395904004142899e-5,2.4328349288341687e-5
4732,14094,54031,15241,6.018329464184592e-5,2.129034503835111e-4,5.931664877677422e-5
4713,10585,51547,55996,4.519938795118058e-5,2.0311551066829869e-4,2.1793157042872838e-4
4709,10808,7979,6536,4.61516282452867e-5,3.144040699987109e-5,2.5437544544649058e-5
4603,161439,228734,125884,6.89366461166806e-4,9.013021750480655e-4,4.899295987543761e-4
4548,5500,4925,6697,2.348574716405226e-5,1.9406442470781443e-5,2.6064142566633222e-5
4543,54817,36703,34328,2.3407603678033686e-4,1.446242960416429e-4,1.336015956439279e-4
4541,32346,47244,43025,1.3812181413971536e-4,1.8615999352073067e-4,1.6744956457061288e-4
3772,89402,101936,98543,3.817586850837455e-4,4.016680446094573e-4,3.8352080049928886e-4
3618,3748,1130,4198,1.6004469158339614e-5,4.452645683651377e-6,1.6338251529748583e-5
3253,67356,71123,40384,2.87619270178528e-4,2.802526716445459e-4,1.5717102186216456e-4
3232,3419592,339770,3870769,0.014602122384766509,0.0013388278087913526,0.01506469688793554
3204,2412,4929,5352,1.0299567665398919e-5,1.9422204048422688e-5,2.082951933949843e-5
3182,57192,14318,20260,2.4421760941935946e-4,5.6418567166832225e-005,7.885016102732404e-5
3178,4515,5510,12448,1.92796633537629e-5,2.171157320081335e-5,4.8446535264961976e-5
3175,28958,26900,17075,1.2365459388665915e-4,1.0599660963736463e-4,6.645441754894165e-5
3143,16694,21754,5606,7.128564784667063e-5,8.571934000190448e-5,2.1818065287225e-5
3090,105847,4840,7975,4.5198106910426176e-4,1.9071508945905013e-5,3.103800761070628e-5
2813,18796,19295,16876,8.02614733991866e-5,7.602991014694984e-5,6.567992682611651e-5
2810,1688,2121,1669,7.20798931144004e-6,8.357576544269532e-6,6.495603097463169e-6
2806,154052,267682,217706,6.578229676575598e-4,0.0010547726565408564,8.472928507707111e-4
2672,1504,2857,1565,6.422284315406291e-6,1.1257706830258392e-5,6.09084412674048e-6
2568,6462,10971,7149,2.75936178498374e-5,4.3230067075521465e-5,2.782328732400491e-5
2403,3220,1008,2685,1.3749837430590596e-5,3.971917565593441e-6,1.0449786888369449e-5
2242,13710,9081,22622,5.8543562476210274e-5,3.5782721640033765e-5,8.804285995854514e-5
2197,113983,199935,247982,4.867228943636671e-4,7.878227564255204e-4,9.651244142091742e-4
2193,76615,87440,72286,3.27156457995248e-4,3.4454808723758973e-4,2.813308361313497e-4
2044,3418,7375,4134,1.4595324328496478e-5,2.9060408776043278e-5,1.6089169086226928e-5
2042,3907,5061,4878,1.6683420758173125e-5,1.994233611058373e-5,1.8984752492166173e-5
2040,2755,2014,4138,1.1764224261266178e-5,7.93595434236626e-6,1.610473673894703e-5
2039,10311,7930,23450,4.4029370728825976e-5,3.1247327673765855e-5,9.126536407160655e-5
2037,47230,7516,35918,2.0167851610148878e-4,2.9616004387897122e-5,1.3978973760016904e-4
2017,112351,224447,141333,4.797540326597156e-4,8.844097042110625e-4,5.500557654725956e-4
2011,39422,6170,7748,1.683372954002306e-4,2.431223351161858e-5,3.0154543318840408e-5
1973,68860,188353,101366,2.940415544939343e-4,7.42185108365299e-4,3.945076714065019e-4
1968,2144,7100,11817,9.155171258132372e-6,2.7976800313207765e-5,4.599073804836565e-5
1921,3309,5763,3613,1.4129879521063442e-5,2.270849298662202e-5,1.4061482319433453e-5
1830,6727,18745,8211,2.872520384955992e-5,7.386269322127882e-5,3.1956499121192385e-5
1809,51903,130592,85504,2.216328609192372e-4,5.14583986831328e-4,3.327741445449316e-4
1799,25728,48652,43567,1.0986205509758846e-4,1.917080688504485e-4,1.695589815141869e-4
1786,13173,39557,17574,5.625049952582917e-5,1.5587018168867036e-4,6.839648222577456e-5
1781,54552,86787,56768,2.3294445078061434e-4,3.4197500968765666e-4,2.2093612740370832e-4
1771,18580,24538,98967,7.933912405601655e-5,9.668939804021016e-5,3.8517097168761985e-4
1767,41208,132376,48479,1.7596375802477555e-4,5.216136504593227e-4,1.8867605905447394e-4
1746,30879,69878,61295,1.318575248506854e-4,2.7534688060370876e-4,2.3855481836968542e-4
1740,131107,177649,151424,5.598447006249817e-4,7.000071265973305e-4,5.893290613722367e-4
1732,6854,28408,16844,2.9267511102257128e-5,1.1193872440811356e-4,6.555538560435567e-5
1721,13790,18875,13498,5.888517334405103e-5,7.437494449461924e-5,5.253304410398913e-5
1713,27382,88666,31707,1.1692485979019619e-4,3.49379010784631e-4,1.2340089119908013e-4
1710,46874,54495,26632,2.001583477395974e-4,2.1473179338989538e-4,1.0364943181044886e-4
1708,13767,24902,18605,5.8786960219546815e-5,9.812370160556336e-5,7.240904471438122e-5
1681,118440,66250,83744,5.057548898382454e-4,2.610511296831006e-4,3.259243773480861e-4
1380,1473829,3105275,2292902,0.006293450046735996,0.012236008252478345,0.008923775514307668
1148,854,2146,4627,3.646696014200115e-6,8.456086404527305e-6,1.800788228397968e-5
816,32288,43639,40360,1.378741462605308e-4,1.7195487167155968e-4,1.5707761594584393e-4
782,77595,30404,118615,3.313411911262973e-4,1.1980375165109421e-4,4.6163928184876803e-4
592,289502,4646597,5331227,0.0012362128682704468,0.018309424845767645,0.020748672627009756
573,26559,28108,22686,1.1341053798728436e-4,1.1075660608502026e-4,8.829194240206678e-5
479,21995,20156,39227,9.3921637976969e-5,7.942258973422757e-5,1.5266807831287464e-4
473,1501,2270,6471,6.409473907862262e-6,8.944695311405863e-6,2.5184570187947376e-5
136,61217,221123,445135,2.614049062075977e-4,8.713118331911888e-4,0.0017324267733908136
99,1245043,405710,812227,0.0053165027466132945,0.0015986574162072567,0.0031611169664728686
61,10859,9071,12718,4.636940517353518e-5,3.574331769593065e-5,4.949735182356896e-5
54,563224,436062,563846,0.002405042992859304,0.0017182562673490147,0.002194439678904864
