BinBase name,L1_PF_907,L2_PF_907,L3_PF_907,normL1_PF_907,normL2_PF_907,normL3_PF_907
91401,431,227,238,1.5045460994914654e-006,8.747134817226826e-7,9.445207519761487e-7
90822,5847,12903,11186,2.0410860890316936e-5,4.971994737739107e-5,4.439247534287899e-5
87950,1731,2447,2154,6.042620181484285e-6,9.429180131169182e-6,8.54830966284296e-6
87877,60802,11615,20435,2.122492156410211e-4,4.475681537536986e-5,8.109782170854034e-5
85106,3941,6076,5149,1.3757346120872078e-5,2.3413035748665283e-5,2.043419055430752e-5
84390,37655,63685,34072,1.3144706119803048e-4,2.4540144530180196e-4,1.352172733669384e-4
84223,109287,71993,83073,3.8150192476826865e-4,2.77415188060181e-4,3.2968139676014537e-4
84216,1915,1336,3128,6.6849322053971144e-6,5.148093443090326e-6,1.2413701311686526e-5
84185,1954,2041,1680,6.8210744278568995e-6,7.864714608792931e-6,6.667205308066932e-6
84181,2860,2327,2268,9.983762980384202e-6,8.966776528496398e-6,9.000727165890358e-6
84086,563,31696,548,1.9653351601245826e-6,1.2213620491930463e-4,2.174778874298023e-6
68541,597,877,416,2.0840232514997795e-6,3.379399662866928e-6,1.6509270286641928e-6
68263,8035,9555,7379,2.804878865293254e-5,3.6818886862820404e-5,2.9284111885848747e-5
68235,659,555,798,2.300454476948668e-6,2.138616662361625e-6,3.166922521331793e-6
68142,988,1446,1515,3.4489363023145426e-6,5.5719634122070445e-6,6.012390501024644e-6
68094,1330,1129,13352,4.642798868500346e-6,4.3504472284797735e-6,5.2988407900779575e-5
67178,85450,43852,43524,2.982911002356049e-4,1.6897768987005762e-4,1.7272824037399117e-4
67163,39398,42668,23925,1.3753157129411776e-4,1.644153076570195e-4,9.494814702113176e-5
67160,81909,53227,41888,2.859300846014999e-4,2.0510297132886885e-4,1.6623565234780217e-4
66827,4761,4590,3399,1.6619823618744472e-5,1.7686937802233977e-5,1.3489185025071132e-5
66763,39764,66584,25915,1.388092136895096e-4,2.5657234566970526e-4,1.0284561045152056e-4
66608,4754,3881,2786,1.6595387835226048e-5,1.4954903183108948e-5,1.105644880254433e-5
66546,1764,1459,1262,6.157817446642564e-6,5.62205713582993e-6,5.008341130226469e-6
66437,6849,111504,15630,2.3908668759668322e-5,4.296654276035507e-4,6.202882081255128e-5
66396,11960,14573,4817,4.1750281554333936e-5,5.615506418125398e-5,1.9116623791046674e-5
66391,26645,66905,33933,9.301306454976821e-5,2.5780927530685496e-4,1.3466564149918763e-4
66367,6058,5389,4583,2.114742522208654e-5,2.0765775123363598e-5,1.8187977337423065e-5
66350,3478,4262,11258,1.214109358243925e-5,1.6423034621595035e-5,4.4678212713224715e-5
66291,8731,8883,35700,3.0478403699907157e-5,3.4229426687852816e-5,1.416781127964223e-4
66287,11832,13596,39936,4.130345579856849e-5,5.23903281828264e-5,1.584889947517625e-4
66261,57458,56798,65481,2.0057589277164877e-4,2.1886333187173977e-4,2.598662326056731e-4
66256,146971,117426,116099,5.130502199265898e-4,4.5248504539545256e-4,4.607475411078945e-4
65419,1599,1140,2040,5.581831120851168e-6,4.392834225391446e-6,8.09589215979556e-6
65232,2833,2161,2068,9.88951067252743e-6,8.327118211465713e-6,8.207012248263343e-6
65051,135541,114903,58512,4.731500762672221e-4,4.427630096492573e-4,2.3220923630095971e-4
65017,28212,20151,15031,9.848318923167801e-5,7.764912497882722e-5,5.965164463425837e-5
64799,271,466,363,9.46013904784657e-7,1.7956673237126435e-6,1.4405925754930336e-6
64787,961,856,520,3.354683994457769e-6,3.298479032399191e-6,2.063658785830241e-6
64753,1834,7719,4284,6.402175281826793e-6,2.9744111741926816e-5,1.7001373535570678e-5
64652,185,90,179,6.458028501297473e-7,3.468027020045878e-7,7.103748512761791e-7
64643,892,3101,5129,3.1138169854904577e-6,1.1949279765735853e-5,2.035481906254482e-5
64616,2824,4112,2849,9.858093236575171e-6,1.5845030118254057e-5,1.130646900159684e-5
64612,909,2370,5835,3.1731610311780562e-6,9.13247115278748e-6,2.3156632721768184e-5
64604,4514,5847,5482,1.5757589543165837e-5,2.2530615540231388e-5,2.17557258921565e-5
64586,1390,2741,6167,4.852248441515399e-6,1.0562068957717503e-5,2.447419948502903e-5
64585,7733,1722,2622,2.699455913542344e-5,6.635491698354447e-6,1.0405602570090177e-5
64557,6465,9008,8298,2.2568191492371982e-5,3.471109710730364e-5,3.2931231932344885e-5
62840,60955,77168,88012,2.1278331205220946e-4,2.973563434254448e-4,3.4928218665094456e-4
62820,22387,19280,15134,7.814912651813326e-5,7.429284549609393e-5,6.006040781683628e-5
62816,462943,704294,815716,0.001616053561338463,0.0027139006911735463,0.003237229788735194
62766,5012,1608,2318,1.749602099919078e-5,6.196208275815303e-6,9.199155895297112e-6
62409,33709,27952,26563,1.1767226094607381e-4,1.0770921251591377e-4,1.054172467846321e-4
62393,22445,21929,47593,7.835159443871449e-5,8.450040502509562e-5,1.888763703731128e-4
62375,14630,18976,17318,5.107078755350381e-5,7.312142303598953e-5,6.872777471732329e-5
62348,4085,5674,4967,1.4260025096108206e-5,2.1863983679711458e-5,1.9711909979266935e-5
62311,6197,8544,7902,2.163265006623808e-5,3.2923136510302204e-5,3.1359676395443394e-5
62290,35296,24887,27742,1.2321220215232197e-4,9.589865383097975e-5,1.1009619622404336e-4
62267,6010,6011,9856,2.0979865563674497e-5,2.316256713055086e-5,3.9114271140659335e-5
62252,5044,5433,13034,1.760772743813214e-5,2.0935323111010284e-5,5.172640118175262e-5
53745,16699,22260,30558,5.8293306996306224e-5,8.577586829580139e-5,1.2127170226423174e-4
52871,5305,3286,4008,1.851883308074762e-5,1.2662151986523061e-5,1.5906046949245395e-5
50367,4049,3323,3546,1.4134355352299173e-5,1.2804726430680505e-5,1.4072565489526989e-5
48608,111905,132907,137974,3.906409078041588e-4,5.121389635035973e-4,5.475601102233493e-4
47358,3780,3003,3093,1.3195323099948351e-5,1.1571650156886414e-5,1.22748012011018e-5
47286,19379,23581,21562,6.764872125764527e-5,9.086616128855762e-5,8.557040526936857e-5
47259,9419,15107,13238,3.2880092137146434e-5,5.821276021314787e-5,5.253599039773217e-5
46365,4116,9367,8638,1.436824070883265e-5,3.6094454551966376e-5,3.428054729231081e-5
46362,1309,1204,1562,4.5694915179450775e-6,4.6394494801502636e-6,6.198913506666993e-6
46349,5648,9507,10057,1.9716186473150342e-5,3.6633925421751294e-5,3.9911954632874484e-5
46207,12801,50764,4672,4.4686066402761604e-5,1.9561213738400997e-4,1.8541180475767087e-5
46179,20309,23174,20041,7.089518963937859e-5,8.929784240282575e-5,7.953420332081511e-5
46149,8476,5281,5239,2.9588243014593182e-005,2.0349611880958093e-5,2.079136226723968e-5
46131,1378271,1554769,1263445,0.004811304540817173,0.005991089891033011,0.0050140757205063245
42424,40380,42349,32305,1.409595626391308e-4,1.63186084746581e-4,1.282048020697037e-4
42245,21831,62999,63198,7.62082271415271e-5,2.4275803803985586e-4,2.508059768209607e-4
42007,131557,179184,220791,4.592426246190226e-4,6.904610595110007e-4,8.762255518889321e-4
34087,1175,953,1102,4.1017208048781255e-6,3.6722552778930246e-6,4.373369196124857e-6
33999,3308,3589,1911,1.1547653125563267e-5,1.3829721083271841e-5,7.583946037926135e-6
33395,8503,42427,44119,2.9682495322449958e-5,1.634866470883183e-4,1.7508954225393153e-4
31695,14632,18976,17318,5.107776920593764e-5,7.312142303598953e-5,6.872777471732329e-5
31664,6590,5471,6547,2.3004544769486678e-5,2.1081750918523333e-5,2.598225782852036e-5
31599,1824,3208,4640,6.367267019657618e-6,1.2361589644785752e-5,1.8414186088946766e-5
27127,36854,21793,35668,1.286509093982795e-4,8.397634760873314e-5,1.41551118409602e-4
26911,434,390,427,1.5150185781422183e-6,1.5028117086865473e-6,1.6945813491336786e-6
26755,46973,48631,42768,1.6397457988726825e-4,1.8739291334650122e-4,1.6972799798536104e-4
26751,19671,22668,20741,6.86680425129852e-5,8.734804054488885e-5,8.231220553250967e-5
26736,10243,11619,13084,3.57565329398865e-5,4.477222882879229e-5,5.192482991115937e-5
26723,1553,1091,777,5.421253114872961e-6,4.204019420966726e-6,3.083582454980956e-6
23170,36097,29373,16166,1.2600835395207294e-4,1.1318484184423064e-4,6.415597679179168e-5
22969,68123,54770,42083,2.378055543750745e-4,2.1104871098656972e-4,1.6700952439248852e-4
22885,2042,19838,22389,7.128267134945644e-6,7.644302224852237e-5,8.885241645375628e-5
21827,4610,3310,2813,1.609270885998992e-5,1.275463270705762e-5,1.1163600316423976e-5
21709,1064682,1270426,786861,0.0037166198382802148,0.004895412994409783,0.003122716568994556
21683,37837,37646,39551,1.3208239156950946e-4,1.4506371688516347e-4,1.569610935353305e-4
20297,2678,22825,2825,9.348432608905209e-6,8.795301859171908e-5,1.1211223211481597e-5
18588,8908,10941,16321,3.1096279940301566e-5,4.215964847369106e-5,6.477110585295262e-5
18489,259,147,161,9.041239901816464e-7,5.664444132741602e-7,6.389405086897476e-7
18488,5708,8487,9668,1.9925636046165396e-5,3.2703494799032633e-5,3.8368179118089944e-5
18361,10350775,5354787,6170671,0.03613275673541479,0.020633940002878232,0.024488768122342075
18345,13434,17227,18937,4.689575939807041e-5,6.638189052703372e-5,7.515289697551398e-5
18257,7618,13131,7443,2.659311412047792e-5,5.059851422246936e-5,2.953810065948939e-5
18177,8673,7630,8337,3.027593577932594e-5,2.9401162403277833e-5,3.308600634128215e-5
18168,916,581,279,3.197596814696479e-6,2.2388041096073947e-6,1.1072323100896869e-6
18037,2361,2719,1891,8.241840698142344e-6,1.0477294963894159e-5,7.504574546163434e-6
18023,2174,2855,3303,7.589056195578761e-6,1.1001352380256647e-5,1.3108201864610165e-5
17863,1673,3073,3337,5.840152260903067e-6,1.1841385591778871e-5,1.3243133400606757e-5
17830,187248,230359,191474,6.53650227465378e-4,8.87656929234165e-4,7.598788506885761e-4
17829,48898,8937,22121,1.7069442035483453e-4,3.443750830905557e-5,8.778883846413607e-5
17651,5859,2858,4368,2.0452750804919945e-5,1.1012912470323467e-5,1.7334733800974025e-5
17644,3704,4629,11283,1.2930020307462617e-5,1.7837218973102633e-5,4.477742707792809e-5
17537,12825,10483,15820,4.476984623196762e-5,4.039480805682327e-5,6.278284998429695e-5
17456,4298,8565,47616,1.5003571080311645e-5,3.3004057140769944e-5,1.8896764758863992e-4
17382,5226,6351,10414,1.8243057809611134e-5,2.447271067145708e-5,4.132873576083871e-5
17297,12077,15928,22120,4.2158708221713295e-5,6.137637152810084e-5,8.778486988954794e-5
17267,2934,3580,2709,1.0242084120436102e-5,1.3795040813071382e-5,1.0750868559257928e-5
17250,115875,157436,128638,4.044994878853215e-4,6.066581132532699e-4,5.105094978685203e-4
17233,16545,14853,18141,5.775571975890092e-5,5.723400592082381e-5,7.199391160335846e-5
17222,3831,6162,6261,1.3373355237011147e-5,2.3744424997247445e-5,2.484724549631373e-5
17188,5926,5506,3584,2.0686636161453422e-5,2.121661863596956e-5,1.4223371323876123e-5
17045,1954,2038,1003,6.8210744278568995e-6,7.853154518726111e-6,3.980480311899484e-6
16980,1026,533,413,3.5815876985574097e-6,2.0538426685382813e-6,1.6390213048997875e-6
16808,6516,5593,7263,2.274622362943478e-5,2.155186124790733e-5,2.8823757233625076e-5
14764,793,838,631,2.76822519001562e-6,3.229118491998273e-6,2.5041705651132347e-6
14702,23840,27408,16116,8.322129701131448e-5,1.0561298285046381e-4,6.395754806238493e-5
14701,2541,2666,3534,8.870189417187503e-6,1.0273066706047012e-5,1.4024942594469368e-5
14688,28279,33764,36711,9.871707458821149e-5,1.3010496033869892e-4,1.4569034170502687e-4
13139,20561,24202,17859,7.177487784604181e-5,9.325909993238928e-5,7.087477356950436e-5
9489,23351,22014,22070,8.151428299124179e-5,8.482794091032218e-5,8.758644116014119e-5
9392,14023,23295,14903,4.895185603983485e-5,8.976409936885414e-5,5.914366708697708e-5
8811,17468,20417,7128,6.0977752357115826e-5,7.867411963141855e-5,2.828799966422684e-5
8598,187248,227400,193255,6.53650227465378e-4,8.762548270649253e-4,7.669468820300446e-4
7543,12683,14439,8693,4.427414890916533e-5,5.5638713491602705e-5,3.449881889465824e-5
5990,36662,26714,29563,1.2798067076463134e-4,1.0293874868167287e-4,1.1732297054903734e-4
5900,525,720,1376,1.8326837638817155e-6,2.7744216160367025e-6,5.460758633273868e-6
5290,21143,18872,19371,7.380653870428783e-5,7.272067324700647e-5,7.68752583467646e-5
5269,2198,2256,1008,7.672836024784783e-6,8.693187730248335e-6,4.000323184840159e-6
4755,8728,8376,12131,3.0467931221256405e-5,3.2275771466560304e-5,4.814277832866664e-5
4732,39860,39895,30634,1.3914433300633367e-4,1.5372993107192257e-4,1.2157331393293001e-4
4713,20872,20016,14496,7.286052479950317e-5,7.712892092582033e-5,5.75284572296061e-5
4709,9984,11114,7659,3.4852408949704854e-5,4.282628033421099e-5,3.039531277052657e-5
4603,118373,80018,65267,4.1321957177518155e-4,3.0833842898892345e-4,2.5901695764381216e-4
4548,4344,7158,8321,1.5164149086289852e-5,2.758237489943155e-5,3.302250914787199e-5
4543,58259,65686,69144,2.0337204457139974e-4,2.531120253763706e-4,2.744031213220119e-4
4541,18959,33988,23922,6.61825742465399e-5,1.3096811373035477e-4,9.493624129736736e-5
3772,20853,11855,12121,7.279419910138174e-5,4.568162258071543e-5,4.810309258278529e-5
3618,606,437,624,2.1154406874520373e-6,1.6839197864000542e-6,2.476390542996289e-6
3253,12880,8308,22656,4.496184167389809e-5,3.201374275837906e-5,8.991202586878834e-5
3232,5076312,5679672,4824659,0.01772052301485318,0.02188583995666446,0.0191470191038172
3204,6338,3942,5323,2.2124856562823454e-5,1.5189958347800946e-5,2.1124722532643023e-5
3182,15443,14876,20326,5.390882926785778e-5,5.732263327800276e-5,8.066524707843361e-5
3178,3016,4321,7596,1.052833187022334e-5,1.665038305957582e-5,3.0145292571474057e-5
3175,7211,8121,13601,2.5172347850192476e-5,3.129316381088064e-5,5.397658297322521e-5
3143,4303,2968,3219,1.5021025211396233e-5,1.1436782439440184e-5,1.2774841599206818e-5
3090,26932,15031,10623,9.401493167402355e-5,5.791990459812177e-5,4.215816784975894e-5
2813,46874,44278,36896,1.636289880917934e-4,1.70619222659546e-4,1.4642452800383185e-4
2810,7633,7143,5393,2.6645476513731685e-5,2.7524574449097454e-5,2.140252275381248e-5
2806,39601,40581,53599,1.3824020901615202e-4,1.5637333833386864e-4,2.1271162934945209e-4
2672,690,825,374,2.408670089673112e-6,3.1790247683753885e-6,1.4842468959625194e-6
2568,2172,1816,3021,7.582074543144926e-6,6.997707853781461e-6,1.1989063830756073e-5
2403,7398,4714,5350,2.582513235275606e-5,1.816475485832919e-5,2.1231874046522673e-5
2242,42353,52649,23436,1.4784696276510915e-4,2.0287572730932828e-4,9.30075140475337e-5
2197,111862,116364,77368,3.9049080227683135e-4,4.4839277351179844e-4,3.070406787348348e-4
2193,15740,16283,21529,5.494560465428229e-5,6.274431551934114e-5,8.543944230796011e-5
2044,2678,22825,2825,9.348432608905209e-6,8.795301859171908e-5,1.1211223211481597e-5
2042,3744,6922,8445,1.306965335613932e-5,2.667298114750841e-5,3.351461239680074e-5
2040,24782,53940,26221,8.65096553076508e-5,2.078504194014163e-4,1.040599942754899e-4
2039,36878,12137,16268,1.2873468922748553e-4,4.676827104699647e-5,6.456077139978146e-5
2037,30960,39783,44641,1.0807597967576746e-4,1.5329835437609464e-4,1.7716113818893806e-4
2017,38379,38624,52675,1.3397441937907878e-4,1.4883230624694667e-4,2.0904466643001528e-4
2011,37446,27453,33935,1.307174785186947e-4,1.057863842014661e-4,1.346735786483639e-4
1973,1450,4631,12677,5.061698014530453e-6,1.7844925699813848e-5,5.030962005378839e-5
1968,7369,5355,6373,2.5723898392465453e-5,2.0634760769272976e-5,2.5291725850184857e-5
1921,9519,4498,5083,3.322917475883819e-5,1.733242837351818e-5,2.0172264631490606e-5
1830,6024,6780,2538,2.102873713071134e-5,2.6125803551012284e-5,1.007224230468683e-5
1809,14443,18610,26324,5.041800305094022e-5,7.171109204783755e-5,1.0446875745806782e-4
1799,48778,47661,111460,1.7027552120880442e-4,1.8365515089156288e-4,4.4233732359353587e-4
1786,5780,5844,5439,2.0176975533783458e-5,2.251905545016457e-5,2.1585077184866694e-5
1781,104121,97923,94965,3.634683165316726e-4,3.773328998710584e-4,3.7687568576224775e-4
1771,13822,20212,15997,4.825019997023442e-5,7.788418014351922e-5,6.348528768639686e-5
1767,202068,103101,116050,7.053842720000961e-4,3.97285615326389e-4,4.605530809530759e-4
1746,5525,5887,10519,1.9286814848469483e-5,2.268475007445565e-5,4.174543609259289e-5
1740,13417,16836,45726,4.6836415352382815e-5,6.487522545499157e-5,1.814670416170646e-4
1732,33151,18753,42272,1.1572437991703382e-4,7.226212300768929e-5,1.6775958498964604e-4
1721,4212,7812,6997,1.4703360025656734e-5,3.0102474533998224e-5,2.7768116393181147e-5
1713,10035,11850,17127,3.503044108676765e-5,4.56623557639374e-5,6.79697769709895e-5
1710,18600,18599,39719,6.49293676346665e-5,7.166870505092588e-5,1.576278140661372e-4
1708,3814,3087,5813,1.3314011191323548e-5,1.1895332678757362e-5,2.3069324080829212e-5
1681,181857,164570,189468,6.348311833299755e-4,6.341480074321668e-4,7.519178900647771e-4
1380,1004074,1011285,1069559,0.0035050478429252754,0.003896848561074551,0.004244624667911166
1148,8858,9744,10583,3.0921738629455685e-5,3.7547172537030044e-5,4.199942486623354e-5
816,50887,62764,49216,1.7763767370028354e-4,2.4185249765128834e-4,1.9531736692965604e-4
782,4821,66294,8694,1.6829273191759526e-5,2.554548702965794e-4,3.4502787469246375e-5
592,3225116,3624933,3649561,0.011258319485400271,0.013968183988728851,0.014483555042448847
573,23818,43826,21753,8.314449883454229e-5,1.6887750242281185e-4,8.632840301570237e-5
479,48540,34050,45143,1.6944470456917805e-4,1.312070222584024e-4,1.7915336263218186e-4
473,6827,3461,5146,2.3831870582896137e-5,1.3336490573754205e-5,2.0422284830543115e-5
136,13364,50529,17468,4.6651401562886185e-5,1.9470659699544242e-4,6.932306090554356e-5
99,1378271,1559951,1263445,0.004811304540817173,0.006011058019941764,0.0050140757205063245
61,22215,23581,20073,7.754870440882345e-5,9.086616128855762e-5,7.966119770763544e-5
54,1226760,1157915,1113203,0.0042824059698657775,0.004461867229907137,0.004417829137235734
