BinBase name,L1_SAC_748,L2_SAC_748,L3_SAC_748,normL1_SAC_748,normL2_SAC_748,normL3_SAC_748
87877,25127,23444,36241,1.0152697507927525e-4,9.528679926377819e-5,1.388598706119964e-4
85106,6848,7103,4519,2.7669706902649615e-5,2.8869737893303894e-5,1.731485762797968e-5
84390,12842,15809,39602,5.188878154845595e-5,6.425477774957641e-5,1.5173777202550373e-4
84223,75403,72028,106254,3.046698174036929e-4,2.927536929436707e-4,4.0711946944088363e-4
84216,9729,16551,8237,3.9310540078253225e-5,6.727059437872347e-5,3.156062896252902e-5
84185,1263,1772,1713,5.103218431373608e-6,7.202192812464382e-6,6.563476679957777e-6
84181,4719,8995,12921,1.906736957850519e-5,3.655966385333923e-5,4.950769537754491e-5
84086,3058,1922,648,1.2356011055534831e-5,7.811859246928071e-6,2.482856327269492e-6
68541,92,192,271,3.71730875444475e-7,7.803730361135221e-7,1.0383550381019017e-6
68263,4090,4275,6249,1.6525861745303288e-5,1.737549338221514e-5,2.394347097084422e-5
68235,2143,2222,1224,8.65890506605989e-6,9.03119211585545e-6,4.689839729286818e-6
68142,2904,5250,1584,1.1733765894464731e-5,2.133832520622912e-5,6.069204355547647e-6
68094,6456,9063,2335,2.6085810129016634e-5,3.68360459702961e-5,8.946712228663988e-6
67178,18598,21674,32469,7.51462045816994e-5,8.809273533710666e-5,1.2440719458350793e-4
67163,18456,20229,33655,7.457244605655685e-5,8.221961535177312e-5,1.2895143471335608e-4
67160,15397,18055,28635,6.221239444802805e-5,7.338351649494605e-5,1.097169613138301e-4
66827,2556,2376,3842,1.0327653452566066e-5,9.657116321904836e-6,1.4720885816928067e-5
66763,15984,19093,14686,6.458419905548357e-5,7.760240822143478e-5,5.6270413614629256e-5
66608,1269,1252,1473,5.127461749337378e-6,5.088682506323592e-6,5.643900262450558e-6
66546,2697,2455,1154,1.0897371424714663e-5,9.97820731072238e-6,4.4216299408472124e-6
66437,188276,175967,269275,7.607391554911301e-4,7.152078231551466e-4,0.0010317455826010687
66396,3447,3486,7238,1.3927786170185927e-5,1.4168647936936137e-5,2.773289212465522e-5
66391,10833,11762,16461,4.377131058358693e-5,4.780597734774608e-5,6.30714475357764e-5
66367,7850,9457,10461,3.171834100259922e-5,3.843743647148739e-5,4.008203709809592e-5
66350,39117,35693,16971,1.580543114647992e-4,1.4507216030208305e-4,6.502554742297924e-5
66291,176930,184784,85736,7.148950412216408e-4,7.510440161729222e-4,3.2850334888082897e-4
66287,147927,123815,75927,5.977068827377701e-4,5.032389972208112e-4,2.909194943836276e-4
66261,38883,42972,50519,1.5710882206421218e-4,1.7465724014515768e-4,1.9356700431686337e-4
66256,89723,88007,111156,3.625305362772242e-4,3.576994259856393e-4,4.2590181776846857e-4
65419,282,355,1026,1.139435944297195e-6,1.442877228230731e-6,3.931189184843362e-6
65232,684,660,2075,2.763738247869792e-6,2.6825323116402325e-6,7.950504443031166e-6
65051,45737,866,144203,1.8480277228482555e-4,3.519807548303699e-6,5.525236588908064e-4
65017,4311,7461,19737,1.741882395696882e-5,3.03248084502239e-5,7.562366563474995e-5
64799,297,638,331,1.2000442392066204e-6,2.593114567918891e-6,1.2682491424787065e-6
64787,185,532,638,7.475023038829116e-7,2.1622836208978845e-6,2.444540643206691e-6
64753,3688,4808,2242,1.4901559441730692e-5,1.954184144600945e-5,8.59037636687994e-6
64652,815,724,218,3.2930506900787727e-6,2.9426566570114066e-6,8.352819125690575e-7
64643,2541,1787,1218,1.026704515765664e-5,7.26315945591075e-6,4.6668503188491375e-6
64616,8266,5595,15375,3.339921104808728e-5,2.2740558005495606e-5,5.891036424655623e-5
64612,1993,2430,1467,8.052822116965637e-6,9.876596238311765e-6,5.620910852012877e-6
64604,4213,4497,4050,1.7022849763560578e-5,1.82777997052214e-5,1.5517852045434323e-5
64586,1241,1248,3180,5.014326265506451e-6,5.072424734737894e-6,1.2184387531970654e-5
64585,1329,1883,20138,5.369894928975078e-6,7.653345973967512e-6,7.716012456566826e-5
64557,12318,14090,11136,4.977153177962003e-5,5.726800041062254e-5,4.266834577233497e-5
62840,13610,39168,180569,5.4991926247818526e-5,1.5919609936715853e-4,6.918624755535877e-4
62820,7675,10069,17049,3.101124422865593e-5,4.092487552409924e-5,6.532440975866908e-5
62816,589605,578380,403839,0.002382330248004779,0.002350792482434057,0.0015473367536237412
62766,1687,2132,3338,6.816412900813362e-6,8.665392255177235e-6,1.2789775340162908e-5
62409,46858,47642,55552,1.8933223219105662e-4,1.9363818847146054e-4,2.12851288105671e-4
62393,64831,75723,47852,2.6195309115152995e-4,3.0777180944595956e-4,1.833482113773144e-4
62375,16068,16484,27670,6.492360550697635e-5,6.699827670466302e-5,1.0601949780176982e-4
62348,15407,14312,8754,6.225279997796767e-5,5.81703067336288e-5,3.354154982857582e-5
62311,12896,12649,12524,5.2106971410129885e-5,5.14111381968747e-5,4.798656272025172e-5
62290,20538,17016,32703,8.298487738998508e-5,6.91605603255609e-5,1.2530378159057747e-4
62267,5187,4303,19060,2.0958348379679256e-5,1.748929778331503e-5,7.302969382369833e-5
62252,728,1024,12421,2.9415225796041064e-6,4.1619895259387845e-6,4.7591911174404874e-5
53745,47523,32223,17415,1.9201919993204114e-4,1.309685434514897e-4,6.67267637953676e-5
52871,3541,2690,5860,1.4307598151618325e-5,1.093335139138216e-5,2.245299086080127e-5
50367,1606,1530,2748,6.4891281083024655e-6,6.21859763152963e-6,1.052914998045766e-5
48608,192975,106998,99327,7.79725714009756e-4,4.3488726103163875e-4,3.805781950905815e-4
47358,3059,3334,4685,1.2360051608528793e-5,1.3550852616679598e-5,1.7950897983422175e-5
47286,9798,10080,11360,3.9589338234836586e-5,4.0969584395959915e-5,4.352661709534171e-5
47259,43143,33712,7660,1.7432157781848895e-4,1.3702049892426593e-4,2.9349813992105412e-5
46365,24959,23021,4297,1.0084816217628968e-4,9.35675399185906e-5,1.6464249441785505e-5
46362,2850,2105,1689,1.15155760327908e-5,8.555652296973772e-6,6.471519038207055e-6
46349,1678,1697,10410,6.780047923867706e-6,6.897359595232537e-6,3.9886627109375636e-5
46207,440364,145560,6302,0.0017793140786329432,5.91620308003564e-4,2.4146544096377066e-5
46179,9759,15540,14959,3.943175666807208e-5,6.31614426104382e-5,5.731643178954372e-5
46149,6428,3770,5109,2.597267464518571e-5,1.5322949719520722e-5,1.957548298768493e-5
46131,421714,808124,907131,0.001703957765295558,0.003284573851230229,0.0034757344799572552
42424,6203,6792,19005,2.506355022154433e-5,2.7605696152515846e-5,7.281895756135292e-5
42245,12510,15601,25696,5.0547317954460675e-5,6.34093736271201e-5,9.845598176777293e-5
42007,73253,89738,162216,2.9598262846667527e-4,3.6473497663935025e-4,6.215417005931295e-4
34087,2009,2087,1660,8.117470964869024e-6,8.482492324838128e-6,6.360403554424933e-6
33999,1866,1522,2610,7.539671886732503e-6,6.186082088358233e-6,1.0000393540391009e-5
33395,56323,53019,84891,2.2757606627890395e-4,2.1549269792553558e-4,3.252656735775223e-4
31695,16068,14998,27676,6.492360550697635e-5,6.095851456057607e-5,1.060424872122075e-4
31664,5915,7316,8754,2.3899870959283362e-5,2.9735464230242334e-5,3.354154982857582e-5
31599,4619,3877,2102,1.866331427910902e-5,1.5757845109438154e-5,8.053956790000729e-6
27127,17494,17310,4025,7.06854340763657e-5,7.035550653710973e-5,1.542206283527732e-5
26911,450,409,590,1.818248847282758e-6,1.6623571446376592e-6,2.2606253597052475e-6
26755,11292,5815,30757,4.562592440781534e-5,2.363473544270902e-5,1.1784754947195642e-4
26751,21917,24335,36963,8.855679996865823e-5,9.890821788449251e-5,1.416262630013306e-4
26736,1988,1006,3945,8.032619351995829e-6,4.088829553803142e-6,1.5115537362774917e-5
26723,1837,4918,5438,7.422495849907615e-6,1.9988930164616157e-5,2.0836068993351076e-5
23170,12866,19501,23137,5.198575482031103e-5,7.926070092317602e-5,8.865099821610221e-5
22969,49861,80601,44515,2.0146601283192354e-4,3.2759816189471873e-4,1.7056226760555777e-4
22885,55698,60238,99013,2.250507206576779e-4,2.4483391119482474e-4,3.7937508261100955e-4
21827,4254,4681,7203,1.7188512436313006e-5,1.9025657198163526e-5,2.7598787230435417e-5
21709,968840,756169,1466055,0.003914649362669839,0.003073405720546489,0.005617290019868943
21683,18121,16840,30613,7.321886080357968e-5,6.844521837579017e-5,1.1729580362145209e-4
20297,4506,3718,3793,1.820673179079135e-5,1.5111598688906642e-5,1.4533138965020344e-5
18588,16378,16483,10348,6.617617693510446e-5,6.69942122617666e-5,3.964906986818627e-5
18489,2050,2476,638,8.283133637621453e-6,1.0063560611547297e-5,2.444540643206691e-6
18488,15929,12677,7042,6.436196864081567e-5,5.1524942597974585e-5,2.6981904717024324e-5
18361,1397252,1850863,2111929,0.005645670751918952,0.007522726972605114,0.008092000432706683
18345,7132,6337,7328,2.8817223952934734e-5,2.5756374634642656e-5,2.8077733281220428e-5
18257,37326,30906,53868,1.5081768105261383e-4,1.256156721568985e-4,2.0639892690949536e-4
18177,10502,8158,13178,4.243388754258561e-5,3.315772514903184e-5,5.049240845795889e-5
18168,1116,1208,1738,4.50925714126124e-6,4.90984701888091e-6,6.659265890114779e-6
18037,2579,2495,3451,1.0420586171427185e-5,1.0140785026579364e-5,1.3222742570072557e-5
18023,1068,1914,1792,4.315310597551079e-6,7.779343703756673e-6,6.866170584053904e-6
17863,766,582,518,3.0950635933746505e-6,2.365505765719114e-6,1.9847524344530814e-6
17830,82499,75231,145385,3.33341581448845e-4,3.057721035409187e-4,5.570525727470294e-4
17829,5238,3873,41033,2.1164416582371303e-5,1.5741587337852453e-5,1.5722074641489052e-4
17651,3541,3110,4630,1.4307598151618325e-5,1.264041740788049e-5,1.774016172107677e-5
17644,20060,22771,5319,8.105349305887139e-5,9.255142919448444e-5,2.0380112353003747e-5
17537,31870,21674,15342,1.2877242391755889e-4,8.809273533710666e-5,5.878392248914899e-5
17456,3782,9178,6061,1.528137142316309e-5,3.730345690338493e-5,2.3223136110463565e-5
17382,2976,4236,14704,1.2024685710029973e-5,1.7216980109254582e-5,5.63393818459423e-5
17297,5292,6103,5776,2.1382606444045233e-5,2.48052949968793e-5,2.2131139114673742e-5
17267,16770,11070,2250,6.776007370873745e-5,4.499338286342026e-5,8.62102891413018e-6
17250,4357,4909,23063,1.760468939469106e-5,1.9952350178548334e-5,8.836746215403748e-5
17233,17817,28967,25669,7.199053269341533e-5,1.1773471738073123e-4,9.835252942080338e-5
17222,12822,13629,15270,5.1807970488576716e-5,5.53942922353708e-5,5.850804956389682e-5
17188,2243,2418,3579,9.062960365456058e-6,9.827822923554669e-6,1.3713183326076407e-5
17045,7062,7607,6536,2.8534385243357416e-5,3.091821711310189e-5,2.5043131103446605e-5
16980,1758,3297,2014,7.103292163384641e-6,1.3400468229511889e-5,7.716778770248081e-6
16808,7167,4122,8840,2.8958643307723392e-5,1.675363361906218e-5,3.3871064711515905e-5
14764,1690,1990,1687,6.828534559795247e-6,8.088241363884943e-6,6.4638559013944955e-6
14702,5068,8703,14346,2.0477522573397817e-5,3.537284652758325e-5,5.496768035649403e-5
14701,4446,5119,3420,1.796429861115365e-5,2.08058831867975e-5,1.3103963949477875e-5
14688,16584,15290,21348,6.700853085186058e-5,6.214533188633205e-5,8.179632233726715e-5
13139,6546,8799,17392,2.6449459898473186e-5,3.5763033045640005e-5,6.663863772202315e-5
9489,37608,41067,31646,1.5195711699691103e-4,1.6691447642746881e-4,1.2125381378513941e-4
9392,20113,28609,14414,8.126764236755136e-5,1.1627964682381123e-4,5.5228227008121075e-005
8811,5097,16646,16816,2.0594698610222707e-5,6.76567164538838e-5,6.443165432000583e-5
8598,80218,77181,145385,3.241250800696184e-4,3.1369776718894664e-4,5.570525727470294e-4
7543,7953,6878,8190,3.213451796097728e-5,2.7955238241608363e-5,3.1380545247433854e-5
5990,30167,27102,34057,1.2189136216884213e-4,1.1015453137889937e-4,1.304917252126807e-4
5900,1745,1091,907,7.0507649744631395e-6,4.4343071999992325e-6,3.4752325444960328e-6
5290,36292,32788,36856,1.4663974925685746e-4,1.332649536879696e-4,1.4121628518185862e-4
5269,5393,4290,5395,2.1790702296435365e-5,1.743646002566151e-5,2.0671311551881034e-5
4755,7543,10638,4959,3.0477891233452987e-5,4.323754353216484e-5,1.9000747726742916e-5
4732,13279,16061,26023,5.365450320681721e-5,6.527901735947541e-5,9.970890463662653e-5
4713,5904,3255,25749,2.3855424876349785e-5,1.3229761627862056e-5,9.865905489330578e-5
4709,3932,2810,6405,1.5887454372257344e-5,1.1421084538953111e-5,2.4541195642223912e-5
4603,142668,29022,92673,5.764576145425256e-4,1.1795826174003458e-4,3.5508293891519386e-4
4548,4243,4766,6084,1.7144066353379426e-5,1.9371134844359618e-5,2.3311262183808007e-5
4543,45173,37300,20132,1.8252390039623118e-4,1.5160372003663737e-4,7.713713515523057e-5
4541,29620,28384,45204,1.1968117968114509e-4,1.1536514717211569e-4,1.7320221823748474e-4
3772,49784,62479,62029,2.011548902513885e-4,2.5394232772571224e-4,2.376683566731471e-4
3618,4405,3613,782,1.779863593840122e-5,1.468483218478206e-5,2.9962864937110228e-6
3253,19589,32889,30650,7.915039259871543e-5,1.336754624205085e-4,1.1743757165248446e-4
3232,2240687,2356925,4411821,0.009053614566381025,0.009579587073655537,0.01690419395776299
3204,7867,6168,8787,3.178703040349657e-5,2.50694837851469e-5,3.3667991585983064e-5
3182,88375,99736,118394,3.570838708413639e-4,4.0537127671780337e-4,4.536347098931238e-4
3178,5488,5419,5965,2.2174554830861723e-5,2.202521605572488e-5,2.2855305543460677e-5
3175,8643,9780,19998,3.492249952681084e-5,3.975025152703254e-5,7.662370498878904e-5
3143,7362,2326,1855,2.974655114154592e-5,9.453894177083606e-6,7.107559393649549e-6
3090,10059,13416,15640,4.0643922566260586e-5,5.452856589843236e-5,5.9925729874220456e-5
2813,10487,10489,25432,4.237327924767619e-5,4.2631941540597575e-5,9.7444447708515e-5
2810,1436,2150,2345,5.8022340993289785e-6,8.738552227312879e-6,8.985027912726788e-6
2806,181561,222820,80281,7.336068421366774e-4,9.056391661813281e-4,3.076021432245711e-4
2672,1016,508,915,4.105201841865072e-6,2.064736991383694e-6,3.5058850917462733e-6
2568,6798,6323,3519,2.746767925295153e-5,2.569947243409271e-5,1.3483289221699602e-5
2403,3176,3844,973,1.283279630882231e-5,1.5623718493856143e-5,3.728116059310518e-6
2242,11823,15268,25548,4.7771458047609e-5,6.20559141426107e-5,9.788890964364349e-5
2197,166884,214977,158915,6.743036458443018e-4,8.737617405446701e-4,6.088936932839989e-4
2193,14303,103549,122248,5.7792029472633974e-5,4.2086899748187035e-4,4.6840157453092724e-4
2044,4195,3689,3793,1.6950119809669268e-5,1.499372984491033e-5,1.4533138965020344e-5
2042,6964,6495,5726,2.8138411049949172e-5,2.639855661227774e-5,2.1939560694359737e-5
2040,3594,3844,7100,1.4521747460298294e-5,1.5623718493856143e-5,2.7204135684588567e-5
2039,12821,14606,20860,5.1803929935582754e-5,5.9365252945177626e-5,7.992651695500247e-5
2037,22593,35569,17119,9.128821379257633e-5,1.4456816938292642e-4,6.559261954710869e-5
2017,97567,111586,55951,3.9422463396185966e-4,4.535349250404348e-4,2.1438008389977676e-4
2011,7038,15754,114414,2.8437411971502335e-5,6.403123339027306e-5,4.383850676361291e-4
1973,94607,101972,11788,3.822645970997331e-4,4.144593710342088e-4,4.516652837322958e-5
1968,10087,8080,8941,4.075705805009151e-5,3.284069860311072e-5,3.42580531205502e-5
1921,25108,6107,24385,1.0145020457238998e-4,2.4821552768465e-5,9.343279558713976e-5
1830,6615,9523,4365,2.6728258055056543e-5,3.870568970265141e-5,1.672479609341255e-5
1809,6179,60839,28734,2.4966576949689248e-5,2.472766413755759e-4,1.1009628658605182e-4
1799,41244,42490,33987,1.6664856768295572e-4,1.7269817866908101e-4,1.3022351542424108e-4
1786,17932,20786,7524,7.245519628772092e-5,8.448351004508162e-5,2.8828720688851322e-5
1781,82179,90008,83152,3.3204860449077725e-4,3.658323762213849e-4,3.186025761190012e-4
1771,116651,124670,16695,4.7133454729862445e-4,5.067140958972542e-4,6.396803454284594e-5
1767,91879,110423,160239,0.00037124196853220563,4.48807977951893e-4,6.139666898539138e-4
1746,34917,41638,7880,1.4108398889016012e-4,1.6923527332132727e-4,3.019275904148703e-5
1740,116653,117052,69956,4.713426284046124e-4,4.7575116991229165e-4,2.680411994297293e-4
1732,14018,18850,31687,5.6640471869354896e-5,7.66147485976036e-5,1.214109080897969e-4
1721,13924,17381,8768,5.6260659887922497e-5,7.064408198275588e-5,3.359519178626374e-5
1713,37893,49702,18775,1.531086746001901e-4,2.020109408380952e-4,7.19376968279085e-5
1710,17799,55596,40400,7.191780273952402e-5,2.2596676726962175e-4,1.5479536361371523e-4
1708,14401,16624,9445,5.818800366604222e-5,6.756729871016247e-5,3.618916359731536e-5
1681,66281,72253,157146,2.678118929927744e-4,2.936681925953662e-4,6.021156487732895e-4
1380,2226366,2023876,2092642,0.008995749806954499,0.008225928431444223,0.008018100972854759
1148,6965,7907,11308,2.8142451602943134e-5,3.2137549982029266e-5,4.332737553821514e-5
816,35714,39719,56147,1.443043096263476e-4,1.6143560740308847e-4,2.1513107130740765e-4
782,104632,105859,147498,4.2277114086419895e-4,4.3025786057261113e-4,5.651486767894992e-4
592,6678935,5719081,5017200,0.026986590810725485,0.023244878144526866,0.01922374500798842
573,16463,15066,28485,6.651962393959121e-5,6.123489667753294e-5,1.0914222605288808e-4
479,30630,39244,34536,1.237621382050464e-4,1.5950499702728678e-4,1.3232704647928885e-4
473,13979,8548,9914,5.6482890302590384e-5,3.474285787863743e-5,3.798616917986071e-5
136,429572,145623,6168,0.0017357084307221087,5.918763679060387e-4,2.3633113929935533e-5
99,627426,808124,907131,0.0025351480027894038,0.003284573851230229,0.0034757344799572552
61,9798,10080,11360,3.9589338234836586e-5,4.0969584395959915e-5,4.352661709534171e-5
54,260274,289688,643854,0.0010516508899503835,0.0011774203337794479,0.0024669706446570545
