BinBase name,L1_SAC_440,L2_SAC_440,L3_SAC_440,normL1_SAC_440,normL2_SAC_440,normL3_SAC_440
91401,474,2145,1356,1.8861314734389833e-6,9.073870058881168e-6,5.5512383805743995e-6
90822,6717,7883,6628,2.6728154234366353e-5,3.3347001246694755e-5,2.7133929193545074e-5
87950,2487,2152,1920,9.896221465069095e-6,9.103481756043018e-6,7.860160538866407e-6
87877,25552,20131,24037,1.0167601563146182e-4,8.51590107950288e-5,9.840347857954782e-5
85106,3462,6785,6688,1.3775922280687257e-5,2.8702195034736002e-5,2.7379559210384647e-5
84390,35182,15619,12273,1.3999552214879812e-4,6.607215685299065e-5,5.0243619944535106e-5
84223,85373,62786,58436,3.3971456177617367e-4,2.656000025719874e-4,2.3922726106729027e-4
84216,18325,15220,9757,7.291847943200288e-5,6.43842901147652e-5,3.994353457172892e-5
84185,2310,1661,1850,9.19190654777226e-6,7.0264327122618275e-6,7.573592185886902e-6
84181,14063,11354,4189,5.595921289234688e-5,4.803017279652064e-5,1.714906900901634e-5
84086,1031,5125,3491,4.102534913745974e-6,2.1679992564925867e-5,1.4291573146449283e-5
68541,641,244,455,2.5506545874987094e-6,1.032179158213056e-6,1.8626942943667784e-6
68263,3997,3222,3887,1.590478375387261e-5,1.362984117935437e-5,1.591273125759048e-5
68235,1641,2420,2445,6.529834911209645e-6,1.0237186733096702e-5,1.000942318621269e-5
68142,2504,5273,2461,9.963867530572181e-6,2.2306068447776408e-5,1.0074924524036575e-5
68094,9456,29971,12121,3.7627129141010606e-5,1.2678459651968647e-4,4.962135723520818e-5
67178,35562,17266,8491,1.4150761067180829e-4,7.303936617092879e-5,3.476074121641388e-5
67163,31945,21680,29886,1.2711491544094582e-4,9.171165635270103e-5,1.223483113877924e-4
67160,25981,17326,2048,1.0338308399033381e-4,7.329318071803036e-5,8.3841712414575e-6
66827,3218,3448,3644,1.280500228170179e-5,1.4585875973436953e-5,1.49179296893902e-5
66763,31191,11314,31655,1.241146134768678e-4,4.786096309845293e-5,1.2959030305094587e-4
66608,2014,1740,1629,8.014069171953823e-6,7.360621865945563e-6,6.668854957194467e-6
66546,2022,3147,2742,8.04590261454351e-6,1.3312572995477406e-5,1.1225291769568585e-5
66437,66807,39713,34127,2.6583709988615647e-4,1.6799561848407824e-4,1.3971025974473638e-4
66396,4221,4553,5309,1.6796120146383856e-5,1.9260293882557557e-5,2.173416265668841e-5
66391,18615,27104,25515,7.407244172587906e-5,1.1465649141068307e-4,1.0445416466102935e-4
66367,13155,12526,10367,5.234611715841735e-5,5.2988016949904664e-5,4.24407730762646e-5
66350,23935,46713,30826,9.524168104802123e-5,1.976073156459282e-4,1.2619651498494574e-4
66291,139326,226775,140658,5.544032777813498e-4,9.593132319826466e-4,5.758304484770161e-4
66287,66609,117897,104166,2.650492221820617e-4,4.987328943272322e-4,4.264382722351865e-4
66261,73088,54002,70057,2.908303314993848e-4,2.284415528763174e-4,2.86801701495502e-4
66256,75240,76510,50952,2.9939352755601077e-4,3.236558499790201e-4,2.0858901030016726e-4
65419,886,693,326,3.5255537668078886e-6,2.9315580190231463e-6,1.3345897581616918e-6
65232,1167,418,851,4.643703437770662e-6,1.7682413448076122e-6,3.483852405507975e-6
65051,68034,36560,56372,2.7071955414334975e-4,1.5465766403389067e-4,2.3077758848800888e-4
65017,11109,4413,7292,4.420471421610478e-5,1.8668059939320558e-5,2.985223471323637e-5
64799,673,668,1372,2.6779883578574595e-6,2.825801957730825e-6,5.616739718398286e-6
64787,688,818,530,2.7376760627131232e-6,3.460338325484753e-6,2.1697318154162473e-6
64753,2451,4679,6432,9.752970973415502e-6,1.9793304431470855e-5,2.633153780520246e-5
64652,383,1167,1082,1.5240260639812882e-6,4.9366929411255585e-6,4.429527970340339e-6
64643,5583,6069,3748,2.2215763747278152e-5,2.567334143932392e-5,1.5343688385245462e-5
64616,2877,1806,1437,1.144810179131636e-5,7.639817867757291e-6,5.882838903307825e-6
64612,3458,3657,3272,1.3760005559392414e-5,1.546999664584076e-5,1.3395023584984834e-5
64604,5293,6895,4352,2.106180145340198e-5,2.9167521704422214e-5,1.7816363888097186e-5
64586,1080,1107,846,4.29751474960781e-6,4.682878394023987e-6,3.4633832374380103e-6
64585,2114,2827,3441,8.411987204324917e-6,1.1958895410935693e-5,1.4086881465749637e-5
64557,12267,17526,14393,4.8812605030962044e-5,7.413922920836892e-5,5.8922547206200094e-5
62840,100221,17925,29619,3.9879743122263366e-4,7.582709594659437e-5,1.2125525781285629e-4
62820,12848,6743,7375,5.112450879903809e-5,2.85245248517649e-5,3.0192022903197783e-5
62816,627396,339623,396930,0.0024965218183749457,0.0014366876321712815,0.0016249653764022097
62766,2382,1522,637,9.478407531079448e-6,6.438429011476521e-6,2.60777201211349e-6
62409,38763,27462,45835,1.54244966888007e-4,1.161709182083891e-4,1.8764086369736548e-4
62393,85904,94423,92971,3.418275065280642e-4,3.994321830161942e-4,3.806078049265357e-4
62375,15554,18518,13329,6.189217075499988e-5,7.833562972044823e-5,5.456670824091163e-5
62348,8836,15868,14221,3.516003734030982e-5,6.712548722346218e-5,5.8218407824593314e-5
62311,9947,9342,12615,3.958090667995267e-5,3.9518924983714627e-005,5.1643711040520686e-5
62290,23823,11677,16319,9.479601285176561e-5,4.939654110841743e-5,6.680727074675046e-5
62267,4387,2407,3056,1.7456664080119874e-5,1.0182193581224694e-5,1.2510755524362362e-5
62252,3927,1039,579,1.5626241131212842e-5,4.395221907308873e-6,2.3703296625019007e-6
53745,18031,27934,26256,7.174860041683187e-5,1.1816759264558813e-4,1.074876953689981e-4
52871,3610,1549,1461,1.4364840968596476e-5,6.552645557672228e-6,5.981090910043656e-6
50367,1341,1057,1910,5.336080814096364e-6,4.471366271439344e-6,7.819222202726477e-6
48608,78919,117095,104091,3.140329319669433e-4,4.953402398809745e-4,4.26131234714137e-4
47358,3945,2781,3070,1.5697866377039638e-5,1.1764304258157822e-5,1.2568069194958264e-5
47286,10136,6263,10533,4.033297176113404e-5,2.6494008474952332e-5,4.3120349456187424e-5
47259,8870,29073,36305,3.529532947131599e-5,1.2298583879806629e-4,1.4862662935601295e-4
46365,6056,18236,23845,2.4097916040393425e-5,7.714270134907085e-5,9.761746252566117e-5
46362,1753,2556,2369,6.975503107465269e-6,1.081249970652693e-5,9.698291831549228e-6
46349,3514,385,731,1.3982839657520226e-5,1.628643343901748e-6,2.992592371828824e-6
46207,13651,121275,165337,5.4319790598977974e-5,5.130226533290506e-4,6.768621682367474e-4
46179,14267,11629,16285,5.677096567838391e-5,4.9193489470736174e-5,6.66680804038747e-5
46149,3387,2281,2634,1.3477483756408937e-5,9.649183032311396e-6,1.078315773925735e-5
46131,699680,342044,607427,0.002784152888894067,0.0014469290491468298,0.0024867050706468773
42424,2465,4526,7096,9.808679497947455e-6,1.914607733636185e-5,2.904984332489376e-5
42245,13399,19922,11196,5.331703715740282e-5,8.4274890122625e-5,4.583456114226473e-5
42007,101190,97228,79871,4.026532569563095e-4,4.1129801309319265e-4,3.269785845832285e-4
34087,1559,1543,1947,6.203542124665348e-6,6.527264102962071e-6,7.970694046444214e-6
33999,1048,952,952,4.17018097924906e-6,4.027190814011595e-6,3.89732960052126e-6
33395,53112,69437,41122,2.113422253529352e-4,2.9373534511819655e-4,1.6834662587461685e-4
31695,16727,18543,13330,6.655974927471282e-5,7.844138578174055e-5,5.457080207452562e-5
31664,5865,7238,4618,2.3337892598564635e-5,3.061849486535286e-5,1.8905323629419303e-5
31599,2206,6442,4862,8.778071794106323e-6,2.7251221873805353e-5,1.9904219031233574e-5
27127,11347,9173,94518,4.515175913314798e-5,3.880401400937853e-5,3.8694096552738277e-4
26911,845,370,381,3.36240737353574e-6,1.5651897071263552e-6,1.5597506069313024e-6
26755,13801,4824,7673,5.4916667647534616e-5,2.040668958696632e-5,3.1411985320167675e-5
26751,1203,14089,19698,4.786953929424255e-6,5.9599885901900595e-5,8.064033452843253e-5
26736,2743,1998,450,1.0914891627939095e-5,8.452024418482318e-6,1.842225126296814e-6
26723,5693,441,556,2.2653473582886355e-5,1.8655369211965478e-6,2.2761714893800634e-6
23170,30785,12888,13911,1.2249906626544114e-4,5.451936471741748e-5,5.6949319404255506e-5
22969,46587,37295,83950,1.8537807374072133e-4,0.00015776689223588491,3.4367733189470564e-4
22885,98635,20972,83694,3.924864512292281e-4,8.87166446969025e-5,3.426293104895234e-4
21827,7194,3613,2722,2.8626223248776467e-5,1.5283865977966276e-5,1.1143415097288727e-5
21709,1139246,721864,890163,0.004533265267066388,0.003053659737148809,0.0036441792113327794
21683,26688,20202,10579,1.0619636447919744e-4,8.545935800909899e-5,4.33086658024311e-5
20297,5114,3910,3943,2.0349528175457724e-5,1.654024798611905e-5,1.6141985939974083e-5
18588,9329,10585,15123,3.7121773239899314e-5,4.477711635116884e-5,6.191104574441493e-5
18489,1155,5362,1560,4.59595327388613e-6,2.2682560025977073e-5,6.386380437828955e-6
18488,4300,4421,6797,1.7110475391957022e-5,1.87019018789341e-5,2.7825787074309877e-5
18361,2911282,1616289,2075352,0.011584516051173818,0.006837294342004188,0.008496145778467435
18345,10148,2299,6195,4.038072192501857e-5,9.725327396441867e-6,2.5361299238686137e-5
18257,23652,22902,16010,9.411557301641104e-5,9.68810126286697e-5,6.554227616002664e-5
18177,5474,5905,5127,2.178203309199366e-5,2.4979581677246293e-5,2.09890849389417e-5
18168,1639,1700,1167,6.521876550562222e-6,7.191412167877849e-6,4.777503827529738e-6
18037,2792,1645,2091,1.1109871463800931e-5,6.9587488330347415e-6,8.560206086859195e-6
18023,1908,1969,1149,7.5922760576404645e-6,8.329347387383226e-6,4.703814822477865e-6
17863,474,422,309,1.8861314734389833e-6,1.7851623146143837e-6,1.2649945867238121e-6
17830,87221,109494,116607,3.470680870143915e-4,4.6318616700565717e-4,4.773696562268724e-4
17829,8036,23732,6954,3.197669308134108e-5,1.0039211386357476e-4,2.8468518951706764e-5
17651,3608,2409,2833,1.4356882607949054e-5,1.019065406612808e-5,1.1597830628441941e-5
17644,23080,53706,33728,9.183948187124839e-5,2.271894011106163e-4,1.380768201327532e-4
17537,7537,6019,11890,2.999108209980932e-5,2.5461829316739277e-5,4.867568167037582e-5
17456,2095,5219,6462,8.33638277817441e-6,2.2077635355384995e-5,2.645435281362225e-5
17382,1288,1082,513,5.125184256939685e-6,4.577122332731666e-6,2.100136643978368e-6
17297,5266,9204,1721,2.0954363584661784e-5,3.8935151525381014e-5,7.045487649681815e-6
17267,1860,11487,14531,7.4012754021023395e-6,4.859279504259579e-5,5.9487496244931115e-5
17250,34143,24304,9618,1.3586115379246247e-4,1.0281181254594308e-4,3.93744916993839e-5
17233,17915,13339,23343,7.128701549928141e-5,5.6427204063130956e-5,9.556235805143673e-5
17222,12572,16943,16935,5.0026255029693874e-5,7.167299785903199e-5,6.93290722529701e-5
17188,2826,3190,3272,1.1245163594807102e-5,1.3494473420900198e-5,1.3395023584984834e-5
17045,2939,7625,979,1.1694810971386438e-5,3.2255598694158e-5,4.007863108099069e-6
16980,1492,1109,1305,5.9369370429767156e-6,4.691338878927373e-6,5.34245286626076e-6
16808,12223,15447,8605,4.863752109671876e-5,6.534455515129949e-5,3.522743824840907e-5
14764,773,2075,693,3.075906390228553e-6,8.777753087262668e-6,2.8370266944970933e-6
14702,12245,7393,2689,4.87250630638404e-5,3.127418244536526e-5,1.1008318588026962e-5
14701,3366,6310,2927,1.3393920969611007e-5,2.6692829870181896e-5,1.1982650988157276e-5
14688,19858,26192,8056,7.901856286825174e-5,1.1079851029473918e-4,3.2979923594326965e-5
13139,12153,12232,9005,4.835897847405899e-5,5.174432566910697e-5,3.686497169400624e-5
9489,32988,44388,45540,1.3126520051857634e-4,1.8777200194574232e-4,1.8643318278123756e-4
9392,7767,13884,23707,3.090629357426283e-5,5.8732686199303555e-5,9.705251348693015e-5
8811,9676,11935,15685,3.8502548812227006e-5,5.048794366095419e-5,6.421178023547895e-5
8598,116641,113924,116607,4.6413557213796717e-4,4.819261410666565e-4,4.773696562268724e-4
7543,5698,5239,5590,2.267336948450491e-5,2.216224020441885e-5,2.288452990222042e-5
5990,26501,22553,25577,1.054522577586635e-4,9.54046580130289e-5,1.0470798234509691e-4
5900,624,558,951,2.4830085219956234e-6,2.3604752880446114e-6,3.893235766907267e-6
5290,68862,54994,51783,2.740143154513824e-4,2.3263795338839671e-4,2.1199098603339538e-4
5269,4462,4862,3530,1.7755102604398192e-5,2.0567438800130645e-5,1.4451232657395007e-5
4755,5000,8973,5479,1.9895901618554676e-5,3.795796551903996e-5,2.2430114371067206e-5
4732,22731,9718,48789,9.045074793827326e-5,4.110949614555114e-5,1.9973404819310057e-4
4713,16399,11066,10570,6.525457812853563e-5,4.68118629704331e-5,4.327182129990516e-5
4709,6126,6189,7921,2.4376458663053188e-5,2.6180970533527063e-5,3.242725605643792e-5
4603,185074,242163,197215,7.364428192304776e-4,0.0010244082028292962,8.073653961836137e-4
4548,5651,6529,4973,2.2486348009290494e-5,2.7619252967102633e-5,2.035863456238679e-5
4543,29439,18645,26771,1.1714308954972622e-4,7.887287051181323e-5,1.0959601968020446e-4
4541,13410,10210,36198,5.336080814096364e-5,4.319077543178402e-5,1.481885891593157e-4
3772,99161,64391,59618,3.9457950007950004e-4,2.7238954170695446e-4,2.440661723990299e-4
3618,501,1881,2384,1.9935693421791786e-6,7.957086051634255e-6,9.75969933575912e-6
3253,24477,25966,21990,9.739839678347257e-5,1.098424755006566e-4,9.002340117170431e-5
3232,3708691,1917816,106926,0.014757550253923831,0.008112826657735779,4.3773725300980695e-4
3204,11375,6890,9553,4.526317618221189e-5,2.914637049216375e-5,3.9108392514474366e-5
3182,77327,62818,87814,3.076980768915955e-4,2.6573537033044157e-4,3.5949590497917427e-4
3178,6303,10614,7913,2.5080773580350026e-5,4.4899793382267935e-5,3.239450538752597e-5
3175,5535,7933,6941,2.2024763091740026e-5,3.35585133692794e-5,2.8415299114724856e-5
3143,2210,4292,4506,8.793988515401167e-6,1.815620060266572e-5,1.8446814264652096e-5
3090,19102,12298,11578,7.601030254352628e-5,5.2023521670918695e-5,4.739840558281002e-5
2813,23753,7934,14684,9.451747022910585e-5,3.356274361173109e-5,6.0113852787872035e-5
2810,2037,2423,2467,8.105590319399175e-6,1.0249877460451781e-5,1.0099487525720533e-5
2806,131900,196312,115837,5.248538846974723e-4,8.304473561767272e-4,4.7421740434409784e-4
2672,632,669,546,2.514841964585311e-6,2.830032200182518e-6,2.2352331532401344e-6
2568,5022,5774,5536,1.9983443585676317e-5,2.442541991607453e-5,2.2663462887064805e-5
2403,1475,603,2668,5.869290977473629e-6,2.55083619837079e-6,1.092234808213311e-5
2242,11790,6703,7889,4.691453601655192e-5,2.8355315153697188e-5,3.229625338079014e-5
2197,91386,95429,127649,3.636413730626475e-4,4.0368780692259717e-4,5.225737669925822e-4
2193,82008,132859,74708,3.263246199868864e-4,5.620257818894606e-4,3.0584212163418305e-4
2044,5114,3267,3943,2.0349528175457724e-5,1.3820202089680547e-5,1.6141985939974083e-5
2042,3603,5606,5376,1.4336986706330499e-5,2.371473918419013e-5,2.2008449508825937e-5
2040,5876,1315,3220,2.3381663582125455e-5,5.562768823976101e-6,1.3182144237057202e-5
2039,7111,6346,8074,2.829595128190846e-5,2.684511859844284e-5,3.3053612599378834e-5
2037,12724,7631,19576,5.063109043889794e-5,3.228098014886815e-5,8.01408868275254e-5
2017,125827,159653,163843,5.006883225915758e-4,6.753708981401189e-4,6.70745980817442e-4
2011,48962,9299,11976,1.948286270095348e-4,3.933702455829183e-5,4.902775136117921e-5
1973,55345,10625,82158,2.202277350157817e-4,4.494632604923655e-5,3.363411820584303e-4
1968,13567,7538,10132,5.398553945178626e-5,3.1887567600860716e-5,4.1478722176976265e-5
1921,9974,13031,8379,3.968834454869287e-5,5.512428938800956e-5,3.430223185164668e-5
1830,9911,17288,12907,3.943765618829908e-5,7.313243150486602e-5,5.283911045580662e-5
1809,42371,83586,83424,1.6860184949595602e-4,3.5358904556719874e-4,3.415239754137453e-4
1799,74461,74564,88434,2.9629374608383994e-4,3.154237981680258e-4,3.6203408181984984e-4
1786,25884,39647,23882,1.0299710349893385e-4,1.677164224822665e-4,9.776893436937891e-5
1781,76333,133247,75015,3.037427716498268e-4,5.636671159607175e-4,3.070989285536789e-4
1771,20644,118116,126509,8.214619860268854e-5,4.996593174241529e-4,5.179067966726303e-4
1767,118367,196844,98489,4.710036373766923e-4,8.326978451610277e-4,4.0319757880854867e-4
1746,27196,46839,38930,1.082177880836426e-4,1.981403261948415e-4,1.5937294259274435e-4
1740,75235,100406,63269,2.993736316543922e-4,4.247417236046725e-4,2.5901275892371807e-4
1732,28582,53735,27749,1.1373293201230594e-4,2.273120781417154e-4,1.1359978895468954e-4
1721,13886,28323,13351,5.525489797505005e-5,1.1981315695929665e-4,5.465677258041947e-5
1713,37489,65784,43712,1.4917549115559924e-4,2.7828226944216257e-4,1.789496549348585e-4
1710,37346,79062,17560,1.4860646836930858e-4,3.3445142871574025e-4,7.188771826171567e-5
1708,13966,18697,14303,5.557323240094692e-5,7.909284311930126e-5,5.855410218094073e-5
1681,88466,1452,51642,3.520221665174116e-4,6.142312039858021e-6,2.1141375549382237e-4
1380,1667587,1045037,1876654,0.006635629378476148,0.004420759880989743,0.007682709227034269
1148,9617,5735,5779,3.826777717312806e-5,2.4260440460458506e-5,2.3658264455265083e-5
816,34191,22650,27417,1.360521544480006e-4,9.58149915308431e-5,1.1224063619484389e-4
782,41191,24883,22836,1.6390641671397714e-4,1.0526112292547323e-4,9.348678440914231e-5
592,3644291,2924277,4447585,0.014501291041076848,0.012370400705909019,0.0182076729740907
573,26991,10641,6839,1.0740205611728185e-4,4.5014009928463636e-5,2.799772808609758e-5
479,35269,22763,26427,1.4034171083696098e-4,9.629300892788439e-5,1.0818774091699089e-4
473,7387,3321,5628,2.9394205051252677e-5,1.4048635182071962e-5,2.3040095579552153e-5
136,13296,121114,163795,5.290718158406059e-5,5.123415842943281e-4,6.705494768039703e-4
99,699680,342044,599888,0.002784152888894067,0.0014469290491468298,0.0024558416590309846
61,10136,6263,10533,4.033297176113404e-5,2.6494008474952332e-5,4.3120349456187424e-5
54,549375,173210,274503,0.0021860621903386952,7.327202950577189e-4,0.0011237696085418985
